Угол	TotalAntenna	TotalRadom	ThetaRadom	PhiRadom	TotalReflaction	ThetaReflaction	PhiReflaction	TotalRefInterpolation	ThetaRefInterpolation	PhiRefInterpolation	TotalRadomeCombined	ThetaRadomeCombined	PhiRadomeCombined	TotalRadomeCombinedInterpolation	ThetaRadomeCombinedInterpolation	PhiRadomeCombinedInterpolation
135	-39.2555976773261	-43.5535783195707	-43.9905176593448	-53.7438481078586	-29.3272603024607	-59.0203288842727	-29.3319237877003	-32.3235127268951	-51.5527293998665	-32.3756884912959	-28.7702164001429	-44.4542581249116	-28.8891524109397	-31.7307001769519	-42.7899192065507	-32.0850731402752
135.5	-36.9048483512507	-40.179636623349	-45.540640662322	-41.6732013898767	-28.9289878578566	-58.3682595114154	-28.9339321524274	-31.0283046057679	-46.3730468386813	-31.1570499259249	-29.695931421537	-45.5693262814647	-29.8097261484915	-29.7139933930257	-44.9986872953395	-29.8445584060982
136	-35.5873236234213	-35.2506148245993	-48.1868711223863	-35.4773109962536	-28.6412492230288	-58.7129351003876	-28.645523172698	-30.719096984456	-46.4364882569946	-30.8371107066282	-32.7133760594716	-48.0111115149226	-32.843543657191	-28.9382066749028	-50.9226279157949	-28.9657947156677
136.5	-34.9838408636955	-32.4231841833436	-48.936790881943	-32.5212043489194	-28.4013698594189	-59.5282728997633	-28.4047215319502	-30.8015850531592	-48.6955685457432	-30.8726960324527	-36.2327889612256	-49.098025409023	-36.4633237207346	-28.8285678489173	-63.6006224535199	-28.8300154577665
137	-34.9660815072355	-31.5178034603519	-47.2010228884171	-31.6367623040046	-28.207604536538	-59.9799402956057	-28.210493188106	-32.8693294342896	-50.4336865138331	-32.9460976345535	-31.2126793364365	-47.2212547492101	-31.3229419381766	-30.7099723110282	-56.1772198014954	-30.7223225946186
137.5	-35.5000986914822	-32.5900632230955	-45.4346882657816	-32.8217244658358	-28.1163616684235	-60.2050505182122	-28.1190473202058	-36.0229788725327	-49.1807665645181	-36.2381173348588	-27.3846143026991	-45.0846604645204	-27.4590007312496	-38.1735665132455	-49.2444297622038	-38.526950936533
138	-36.6267031051567	-35.8696990744988	-44.3420703177975	-36.5356120511331	-28.1257541915559	-60.6159665152924	-28.1282026091637	-32.8578536078254	-44.5821725985295	-33.1601115067535	-26.263176510278	-43.6603522072765	-26.3429853640394	-40.2012395661333	-45.9850239343207	-41.5325246851858
138.5	-38.4866817537826	-41.6034530652802	-44.3216678148413	-44.9269080134631	-28.2178024705533	-61.703343290251	-28.2197492984784	-31.6513404454286	-42.2377398601904	-32.048390857263	-27.0669746428254	-43.4477563249667	-27.168074685503	-33.7902201108601	-45.8277175553894	-34.0707542845913
139	-41.4269646855932	-44.575543159377	-45.1266775196604	-53.813464764954	-28.3897989517145	-64.8145522102627	-28.3907883210665	-33.5412985102287	-42.9262661372722	-34.0729134616241	-28.4023471312265	-44.314432661116	-28.5151193612491	-34.2275605582289	-49.6445664910462	-34.3541500979117
139.5	-46.3884282239961	-43.943256923863	-45.5909943303539	-48.9500715414528	-28.6629745383797	-68.1881310253915	-28.6634590373822	-33.0973058558464	-46.7729168789868	-33.2877244487843	-28.5023056130876	-45.0342881647665	-28.5999072266262	-34.2006214470402	-56.2330180861839	-34.2279054528587
140	-54.5341053762076	-44.9782003508288	-45.3241417124708	-56.1378411219344	-29.0528110800998	-65.4164638577805	-29.0538144687911	-31.511705702023	-51.660292723772	-31.5538785124121	-28.578884613863	-45.0442582658812	-28.6780120539123	-31.9288736094906	-47.4487446436893	-32.0524574672253
140.5	-48.0839198665873	-42.5414979823171	-45.2052060157393	-45.9284676065581	-29.5649200948675	-63.8380637070272	-29.566543964428	-32.3810643985759	-48.1981165181441	-32.4963649467899	-30.0414829420409	-45.3567109060102	-30.1711194176025	-31.3336213490435	-43.7096342199364	-31.5924793779506
141	-42.6535289773832	-38.251017135229	-45.4337257149425	-39.1731762290215	-30.2848562211147	-62.9096694947057	-30.2872298983373	-34.1059525122626	-46.609701983758	-34.3570865381141	-33.5813987832178	-46.1928060051341	-33.8262072972096	-30.5493331235907	-43.3460438853761	-30.7836349414898
141.5	-39.5865648017418	-35.4573908039587	-45.4539686282413	-35.9153461178235	-31.260736601029	-61.6087281297803	-31.2647469822876	-35.3320609313515	-49.1291190553305	-35.5171148736561	-36.6157727730293	-46.7040689631657	-37.0636468910332	-29.5662747518601	-44.6411064353797	-29.7034070377504
142	-37.6843338868062	-34.936856674763	-44.691909214862	-35.4225207608252	-32.4428228566068	-61.6527333967975	-32.4480354501398	-37.0567957516558	-53.3612108123308	-37.1597106833859	-32.7281259752202	-45.9438414850301	-32.9403430915361	-30.2953829696278	-43.3105506169579	-30.5178908735614
142.5	-36.5057655865988	-36.9530443935	-43.7121640517098	-37.981754574071	-33.9111321992306	-64.5467954034059	-33.9148854332062	-35.9310292032044	-51.8420595612525	-36.0438291949241	-31.4029584385423	-44.5374564035898	-31.6192830076375	-31.8691398782889	-41.2352768689061	-32.4032129011226
143	-35.8538081430491	-41.2565990652001	-43.5014053557701	-45.196817618751	-35.7132214351555	-74.0727131988966	-35.7138551105127	-34.6743853117292	-52.8073144300497	-34.7416598591329	-33.3433440956189	-43.6910047575227	-33.7639535185976	-32.6905845221935	-41.0097769081868	-33.3824112028267
143.5	-35.6316891519272	-43.2964743020327	-44.2619522004495	-50.3006935590645	-37.7843973388176	-67.5627424762124	-37.7889700988949	-36.4945437047892	-51.5288789039608	-36.6329813769711	-37.9988660506441	-43.7245840923705	-39.3511711135189	-34.874767464046	-41.2501840292255	-36.0120446330558
144	-35.7948854619079	-38.3096062489129	-45.1109678987719	-39.3270954212831	-40.4724815496973	-61.6515756844079	-40.5057119335216	-41.7445206490438	-48.8841825845567	-42.6769256556748	-38.7144651259139	-43.9104972609812	-40.2775987004562	-36.8586787656777	-40.8825103548081	-39.047795804571
144.5	-36.3341649241136	-34.6616694854514	-45.4323684679428	-35.0414796010036	-43.7782494419166	-58.9105895480488	-43.9135494233026	-49.1117578995039	-50.0933690158039	-56.0517713246745	-33.3038078130837	-43.7740943701472	-33.7121387130665	-34.3443710975308	-41.4380480079197	-35.287861371231
145	-37.2730889680865	-33.694875999219	-46.4814617213299	-33.9297397575569	-45.3848586075808	-56.9837573094797	-45.6962978615182	-52.7012154362965	-55.5709982862251	-55.8567314256866	-31.6947610833234	-44.3697230576618	-31.9359125428152	-33.9427181851057	-43.878218060876	-34.4075192627655
145.5	-38.6779185661316	-35.0865243207032	-49.4101832405185	-35.2500435102195	-44.0006443799627	-55.8143742166325	-44.2965284193272	-47.20723807311	-65.1231965294092	-47.2779872057687	-33.5009069985299	-46.4554541776897	-33.7266252227781	-36.8116977951389	-49.5250897614509	-37.0506652178236
146	-40.6890499951608	-38.7379243807729	-53.8709158971397	-38.8732037503094	-42.0138044610416	-55.7633778581112	-42.2009373046281	-43.8122997035183	-52.4930918648203	-44.4446207138293	-38.5717901831683	-49.0948133693519	-38.9749566294372	-43.3916575714203	-69.0741063889591	-43.4034099809729
146.5	-43.611344870234	-46.7034567439401	-54.9360771153503	-47.4104097291292	-40.6897466375697	-56.7769217199912	-40.7980067728248	-41.6553992937212	-48.1131223784276	-42.7683379532962	-42.7002232390666	-49.806003579352	-43.6407816869491	-46.1779601834295	-49.4472107420507	-48.9438846431298
147	-48.2256191448775	-47.4719446533364	-52.802988166855	-48.9778666775313	-40.0112983687503	-58.6772295645218	-40.0707495323117	-39.5506418652397	-48.6211399867135	-40.124933800662	-37.5338844959387	-49.2386083145068	-37.8375581687203	-37.348820931954	-47.3249353520287	-37.8090579181838
147.5	-56.7396912121179	-41.4588840461307	-50.7318418215871	-42.0052993920852	-39.875996149745	-61.4581873489202	-39.90627072374	-39.3783053903838	-51.8330739599984	-39.6323727618706	-35.9931602544666	-48.6163962504792	-36.2372838256424	-34.7095447549866	-49.7541809038492	-34.8476491881046
148	-53.517886293423	-41.040237035732	-48.7567287730246	-41.8451712867077	-40.4499510239369	-64.8181509731379	-40.4658643051486	-42.6156792029757	-49.6932692843944	-43.5630819553189	-37.6674963057758	-47.9237457399916	-38.0975103897244	-36.5376782625721	-52.6876486121217	-36.6443650644055
148.5	-47.0859536305126	-43.1370177774791	-46.8267470128929	-45.5599421931216	-41.9671213571975	-66.4842169481494	-41.9824973556035	-47.9962531445157	-48.2219941465063	-60.9503733795053	-40.2245162047754	-46.9349713062994	-41.2663261093371	-43.6535790072869	-52.3160525252312	-44.2887781206747
149	-43.6174816759201	-43.1956701236341	-45.0047279072788	-47.8721644839715	-44.8034694798456	-65.3246906269738	-44.8421591693974	-45.2931398590303	-49.586835639925	-47.3140617104267	-40.1934718275608	-45.5723886125674	-41.6797057106191	-41.5592077660742	-50.0818809527544	-42.2168410881186
149.5	-41.4578497942164	-39.6889875269974	-43.4042088887975	-42.0929665337297	-49.6820945895251	-63.866062230222	-49.8510642132245	-44.6559637985364	-51.9437927863649	-45.5536231729936	-38.6261567245803	-44.102622388916	-40.0732051490501	-37.1598312884897	-46.8912423771811	-37.6483011840547
150	-40.0472733690711	-36.918240113444	-42.184127042587	-38.4514564441099	-58.7077777533674	-62.6475120984055	-60.9529117857051	-47.1940162938997	-55.4103249731849	-47.9038592442495	-36.8937990012921	-42.9148178987174	-38.1430467149752	-35.4013721883808	-44.0478157808521	-36.0391013704042
150.5	-39.1444169339845	-35.2645952266822	-41.3545402797354	-36.4911114391862	-53.9948763894288	-61.3326926884901	-54.8811391484939	-50.1804717060966	-63.3744394279692	-50.3937807848274	-34.6596270237249	-42.150064668166	-35.5120709072956	-34.1561304040146	-41.9658661470394	-34.9423201596172
151	-38.6273268858262	-33.75181187106	-40.6395756066376	-34.7467743620875	-48.3203249257742	-59.7474052395104	-48.64481372118	-49.9771730990603	-71.6462498372457	-50.0068459609941	-32.7483900890374	-41.5652080028839	-33.3597727160097	-32.6493427233025	-40.8364232122261	-33.3643961578321
151.5	-38.429767048076	-32.1388796805873	-40.0048618556076	-32.9139935832015	-45.7122325134832	-57.9626616693818	-45.978923102344	-47.8037067410711	-69.2600504591382	-47.8348746310373	-31.9069108887975	-41.1341710976534	-32.4594898263786	-30.9787399434855	-40.1874382043331	-31.5338435828201
152	-38.5166352224457	-31.0740750915052	-39.8985375919061	-31.6843032805748	-44.3090958594467	-56.3494104048851	-44.5894421206073	-45.0287785967975	-65.2988702175761	-45.0697823607138	-32.2005912854819	-41.3088015649008	-32.7695779052411	-29.8038831230993	-40.1980450931009	-30.2197914191436
152.5	-38.8738080500275	-31.0342255413289	-40.4837450032603	-31.5575049690894	-43.8858677857813	-55.344241398327	-44.2079382958091	-43.318624606078	-57.7624550737489	-43.4775984629379	-33.1822648934787	-42.2106795406244	-33.762539511203	-29.6729562157046	-41.6875936726768	-29.9550200661123
153	-39.5048570973125	-32.021090082561	-41.2748516170407	-32.5700856151351	-44.6740031701233	-54.9588670613956	-45.1010498023883	-43.388430414736	-52.6244209501096	-43.9398261289059	-34.1167380615856	-43.2358724252712	-34.6841976771383	-30.7873309547147	-43.7418984031039	-31.0130480976452
153.5	-40.4325913899119	-33.7574808814109	-41.9451067885992	-34.4724367058264	-46.8382272236435	-54.6081833412128	-47.6323546560855	-43.7369825560758	-50.6135584283573	-44.7348302130007	-34.9469236479107	-44.0008174682568	-35.5235681833	-32.7657943905253	-43.5541057180836	-33.1439984242328
154	-41.7064122420344	-35.850850914168	-42.9718458903686	-36.7877382698023	-50.1192159579243	-53.9450778789122	-52.4431632517226	-43.9464639834674	-51.3375992319768	-44.8207465482107	-36.4509532709753	-45.0818280336684	-37.0911501201549	-34.7179107216961	-43.3326780312558	-35.3606714225288
154.5	-43.4206937235062	-37.8634465115359	-44.7555206526029	-38.8572999119122	-50.7899448412705	-53.4246621201325	-54.2114097431348	-46.3277521707248	-53.6818807152784	-47.2103305973657	-39.1041898495907	-46.9620158697432	-39.8808992135203	-36.3198418907492	-44.9941499533941	-36.9531800337208
155	-45.7611311725708	-39.0253789270235	-47.1422390001494	-39.7531208741158	-47.6269510513179	-53.3939230569256	-48.9642829203855	-53.597445682842	-54.475830268552	-60.9702341284135	-41.8118245792826	-49.5016981802167	-42.6221991631114	-38.5537579445726	-47.9099030336124	-39.0891401701297
155.5	-49.142615307759	-38.2749449709659	-50.2425316983545	-38.5601843967883	-45.0433629032682	-53.8831115591526	-45.6512896734029	-46.6837178262662	-54.7396129230608	-47.4226743018172	-41.9788516640991	-52.750616430734	-42.3585643878921	-40.0205391128732	-50.5558352104032	-40.4225135246586
156	-54.7678099875775	-37.4577045050924	-55.5365501528021	-37.5258287191191	-43.8188437880352	-55.0403337670196	-44.1596962845292	-40.907307215807	-57.8138797152049	-40.9967596173262	-40.7551193653061	-58.4050266217851	-40.8303770819827	-35.474863429999	-55.0348710039921	-35.5231913058326
156.5	-65.2709530385918	-37.1916920639319	-61.1145757262024	-37.209327142571	-43.4457597040485	-57.2300590766272	-43.6313699010146	-39.636315091251	-56.9784362440588	-39.7171516382667	-39.8705570329606	-63.636704633062	-39.888841548433	-32.7931799898386	-54.7184322731423	-32.8211476875824
157	-55.5119121440632	-36.8310875899744	-55.7099794722319	-36.8876752104233	-43.673883119362	-60.882266097698	-43.7572721244408	-41.3823048936737	-54.3247730424574	-41.6086684533914	-38.9134804921048	-56.1641896059336	-38.9960530016618	-32.8076859632152	-49.0951592144921	-32.9110079728197
157.5	-49.9247406678671	-37.3186675395861	-53.4203350162798	-37.4265624956952	-45.3087779636914	-65.8364159132847	-45.3474102757124	-44.3754510933262	-55.6880775083527	-44.708946407327	-38.9174648762348	-52.9221428014431	-39.0937024887528	-34.3155711638049	-49.0733380324982	-34.4632681193837
158	-46.7016059002826	-38.3711817578914	-52.9565499724526	-38.5249667842798	-49.6221347319204	-66.1300844972111	-49.7202841121426	-47.7305043287358	-53.875548046609	-48.9391904174217	-39.4346783632351	-51.3892288903257	-39.7208041540296	-37.2938143572248	-55.1409499470895	-37.3657029902937
158.5	-44.5340701993817	-39.4121470194765	-53.2281582133514	-39.5963777896137	-58.2440645807455	-61.9081412826735	-60.6862507476754	-48.6275746864256	-50.190836037384	-53.823311891172	-39.1429043840057	-50.5110954752766	-39.4719952634025	-41.422710973214	-60.7852030340279	-41.4733006768184
159	-42.9737243819931	-43.1698781236456	-54.5430912522876	-43.4985739102686	-52.1463480693019	-58.9906174136688	-53.1525797582006	-46.6291112062099	-48.4853870551542	-51.2156583027501	-40.8838743393327	-50.4656406984481	-41.3905068693625	-43.1860966570439	-53.5559726518088	-43.6044532690001
159.5	-41.8153492925333	-49.5653415703177	-56.2363626320552	-50.617904173377	-46.9459064298901	-57.5126690095903	-47.3448414150032	-46.9215216995561	-46.9729982408725	-66.2089840686699	-49.8180289397103	-50.8548584337803	-56.5469044557333	-47.7754203090428	-49.9203778961973	-51.8675035370182
160	-40.9478041998982	-36.7140228575177	-56.180170273621	-36.7634125948215	-44.6182701671841	-56.8652514524055	-44.8851792102649	-43.9761221747759	-46.0330805315281	-48.2096716858864	-38.1339444083561	-50.8608888999841	-38.3721464775725	-34.5322951878782	-48.658773446249	-34.7035613848407
160.5	-40.3039751680459	-30.3865560400457	-53.2200760758912	-30.4092319963894	-43.2827623814873	-56.4665617468149	-43.4965839899277	-42.0127446705637	-46.8367084262763	-43.7475200040696	-30.2942566973168	-50.3125408488698	-30.3377204550838	-28.7403254967071	-51.4852232295798	-28.7634701808486
161	-39.8401360373812	-26.8265060072596	-49.5187870398382	-26.8499335672949	-42.2549214561852	-56.2507321108446	-42.431526695998	-42.8225802774314	-49.4839095144385	-43.8778046930567	-26.1281069395172	-49.0541236569323	-26.1503038234461	-25.7376070411905	-58.1171448512873	-25.7401186737585
161.5	-39.5261701054406	-25.0991745593114	-46.8756471206512	-25.1281202245147	-41.6921197140992	-56.472481345391	-41.8390371401585	-43.1570332630853	-52.6671297641014	-43.6726165351952	-24.1096552123014	-47.4184492728332	-24.1299750624854	-24.1514928717966	-52.4822066438421	-24.1578759777051
162	-39.3404489943269	-24.8710871330247	-45.3841324130633	-24.9098500532783	-41.7784003235129	-57.2473991883399	-41.9034614907626	-43.8990297273654	-53.7922216694145	-44.3686359808799	-23.7537233990885	-46.0811582312801	-23.7792101539977	-24.0200531938072	-49.4807349016791	-24.0324221896491
162.5	-39.2669394563183	-25.734722863762	-44.728746995257	-25.7898206149075	-42.6605555667812	-58.5077637267723	-42.7750476675237	-50.3937515683275	-53.7063905655236	-53.1213972161559	-24.6135106431868	-45.276029888468	-24.6509564620748	-25.4039107582586	-48.511892698215	-25.4251945928156
163	-39.293469248621	-26.6306843054224	-44.6042429823771	-26.7004937593392	-44.1303734563229	-60.0489250639175	-44.2429757141724	-45.0461031689843	-53.4781393470988	-45.7187364852864	-25.6572044138995	-44.9418470015488	-25.7087145877466	-26.6301392197095	-48.3590705887627	-26.6594045627965
163.5	-39.4106374773734	-26.5565219451198	-44.9390037288154	-26.6200121569606	-44.9871455565368	-61.4913991676824	-45.0853794566802	-39.8541605777631	-53.8437034580706	-40.0310261446001	-25.8729893930557	-45.1063965064221	-25.9251145349621	-25.7042168652885	-48.1409340868091	-25.7290684780182
164	-39.6111031321511	-26.0233065126502	-45.9647448279522	-26.0675501458726	-44.7706368004452	-62.3960802236953	-44.8463233664771	-39.368245367439	-57.2759676257898	-39.4391299019135	-25.6838870877872	-45.9712226972017	-25.72472759957	-24.7144725011362	-47.1758448799467	-24.7391830284939
164.5	-39.8891054975581	-25.8202651842468	-47.778381618687	-25.8480213669702	-45.0863386963455	-62.5966506490955	-45.164076850764	-41.3723880188315	-68.5996605585266	-41.3806193212398	-25.8489873595206	-47.4939303321205	-25.8788261420299	-24.7261868613786	-47.2147885486412	-24.7507425063867
165	-40.2401316617807	-26.3267107506693	-49.939174705017	-26.3456553227608	-47.2100123747988	-62.2569725933978	-47.3480417362546	-43.649844412922	-62.1084405393454	-43.712223630965	-26.6792828855034	-49.1302681968733	-26.7040527530863	-25.5689380677803	-50.048498454519	-25.5844477724093
165.5	-40.660679333438	-27.6126614291762	-52.1558365802163	-27.6279452085913	-51.996827768607	-61.5895583763864	-52.5021055782738	-46.7987725939855	-59.5206728339895	-47.0372592331048	-28.0449819779006	-50.7195797805298	-28.0685053820617	-27.1578456783721	-56.8747614274469	-27.1624836128885
166	-41.1480812412937	-29.4751918447132	-55.0891728361583	-29.4871312596614	-59.4200290150771	-60.6812468834544	-65.4053295640583	-53.5265346881036	-57.625663699481	-55.6669982060138	-29.5624921433771	-52.9284365130239	-29.5825457350693	-29.4589375953014	-55.8375554600582	-29.4689473380413
166.5	-41.7003669679703	-31.7156181338966	-59.4355253750756	-31.722965994834	-54.1086654836378	-59.5890395187421	-55.5541694312598	-52.6940411143075	-55.8730458158783	-55.5419454612928	-31.1680936168802	-56.304928421685	-31.1814216806985	-32.2698724948712	-53.8776664264901	-32.2999684998035
167	-42.3161421479428	-34.2554925130351	-63.5736792462871	-34.2605766802003	-49.2080564734485	-58.5006772573663	-49.7518422692436	-51.9147629431876	-57.1741463191117	-53.4507357019683	-32.9772347541877	-61.9600637399953	-32.982727329399	-35.2067469741756	-58.0632436202051	-35.2293029675446
167.5	-42.9944646342725	-35.657617368184	-60.6167497012679	-35.6715029849182	-47.1291170929975	-57.8040558314434	-47.5177852150069	-52.2684410638487	-56.9635531517181	-54.0679098562751	-33.7334360370878	-65.9473402126226	-33.7360453391188	-36.6785693578407	-65.2763324550135	-36.6845715248492
168	-43.7346922959002	-33.7393444903615	-58.2108683759494	-33.7548829732994	-46.9614431237506	-57.8955874088339	-47.326617827552	-49.3061238528505	-53.3511576647238	-51.4814001922609	-32.096540522405	-60.9387410147536	-32.1022139811882	-34.8874432118061	-57.5449049853011	-34.9110598693291
168.5	-44.536266140999	-31.0180840218375	-58.1305011906075	-31.0265361316591	-48.4826742469667	-58.8451035654855	-48.9017845972647	-49.3755029001704	-52.942154974753	-51.892696623541	-29.9787496809364	-60.2222480744605	-29.9828577700914	-31.8411285113177	-58.6654715415949	-31.850160877755
169	-45.3983727569966	-29.1299879507969	-58.1246964007064	-29.1354655129688	-52.4115853044332	-60.2847806625114	-53.1852911861046	-52.9444234905661	-56.9414374455558	-55.1512079705086	-28.6064623518426	-61.149302350887	-28.6088812704299	-29.5159682557012	-73.7972854412658	-29.516130310052
169.5	-46.3193976474537	-27.9679409404007	-58.1130292002153	-27.9721432261713	-59.8412990155913	-61.9759303487125	-63.9495996874473	-47.9493192183423	-67.0052229599895	-48.0036325914871	-27.9049296926021	-61.3530045181727	-27.9068933920138	-28.5696580074056	-61.6653179404228	-28.5717877386398
170	-47.2960320697543	-26.7747076794145	-60.0612623963066	-26.7767458040658	-54.3655296206258	-64.3695896481826	-54.822653646263	-44.0937351937054	-65.2550719897909	-44.1271022517185	-27.0881768046693	-64.3302129729382	-27.0889964418969	-28.0187563820236	-58.277521687399	-28.0228500484203
170.5	-48.3218326704296	-25.2759009135093	-65.3926219449114	-25.2763237119217	-50.0777718076709	-67.1845047477329	-50.1631551576997	-44.262896941621	-59.3313304361844	-44.4002346355053	-25.757303207243	-79.4099523997011	-25.7573219364905	-26.0502313215898	-56.6809815554264	-26.0539888056643
171	-49.3849830268675	-24.0051039226913	-75.3978242255738	-24.0051354374406	-48.4552459181834	-66.8143915657769	-48.5190807292925	-48.2976264073872	-54.6779006914003	-49.4334504516034	-24.4843536489604	-64.0966553356249	-24.4848285224072	-24.0189000814318	-55.3633885428228	-24.0220879091815
171.5	-50.4650705740757	-23.2147609239194	-58.1045643403164	-23.2161698052422	-47.8232992798339	-63.8167764935189	-47.9339508088855	-54.1707215849714	-54.3035277545895	-69.3826160582666	-23.6267581454149	-55.0008636610172	-23.6299242995822	-23.1767284153498	-55.7151573759969	-23.1791497927157
172	-51.5291355854549	-22.9017843172557	-52.0788284159575	-22.9070365321352	-48.1971716644938	-61.4743659421702	-48.4063327889372	-53.2278325491136	-58.5417957572212	-54.7408534997521	-23.2234136123904	-49.9464175217683	-23.2326594472047	-23.119298294909	-54.5425882954268	-23.1224287813435
172.5	-52.5285336595784	-23.1823289307665	-48.9713598627044	-23.1937960531633	-50.4694956957558	-60.1978356644359	-50.9583313330556	-53.8430660612335	-57.5163011332316	-56.2783525907359	-23.3902673505183	-47.0959256266303	-23.4088088660652	-23.363378057723	-53.0253328853681	-23.368075091238
173	-53.4004582232853	-24.151339974682	-47.1784447181098	-24.1730248850472	-54.987778451783	-59.6877227645925	-56.784768582344	-54.1694291946274	-54.6216737438256	-64.2176991129174	-24.2217616289044	-45.4346338599615	-24.2547335796728	-24.2481753659543	-51.9765059394343	-24.2555089771764
173.5	-54.0794289827053	-25.7027380252499	-46.2031419422115	-25.7416144475169	-58.1987628091174	-59.7785705593443	-63.3565488509843	-54.894211680424	-57.3789693129905	-58.5025198250874	-25.6313960013778	-44.5740924802809	-25.6871530184613	-25.8938867225617	-48.8314546882557	-25.9160244957304
174	-54.5194407626343	-27.3262521960867	-46.2358508478366	-27.3824385349743	-57.9970870984532	-60.6911077842852	-61.3485216358016	-54.230553656926	-70.3514568691518	-54.3379658366988	-27.1654967807762	-44.7298893269267	-27.2422643485425	-27.2378342190326	-46.7938756735911	-27.2862064964395
174.5	-54.7151210572127	-27.8136459811876	-47.3729680706571	-27.8619815282396	-58.1445137420557	-62.7270522625231	-60.0029288846871	-52.3186223273915	-66.1357822693119	-52.5028033253309	-27.708023457177	-46.0296337860384	-27.772416500704	-27.3529338304334	-47.4637425509313	-27.3954769033842
175	-54.7043846703429	-26.7398683222114	-49.4287461214912	-26.7633142974903	-55.7338860120718	-66.0375140609025	-56.1589983936538	-50.5336241452536	-83.6289726608284	-50.5357540292463	-26.7930995302152	-48.3247547795628	-26.8237296993345	-26.2007419016641	-49.5549614389686	-26.2208498317322
175.5	-54.550097642631	-25.1186828964565	-52.8374483516382	-25.1260326910799	-51.1224751363338	-71.1654293135376	-51.1656914698448	-45.5237973970381	-57.4522362429203	-45.811707158852	-25.3046986820933	-52.0711184728928	-25.313852450918	-24.3554391106093	-49.3253341149564	-24.3692903037931
176	-54.3166840131364	-23.5778326875884	-60.5587094228571	-23.5787031302319	-47.1393903153967	-82.85416133939	-47.1405554214614	-43.6681208103364	-52.2678551503083	-44.3132843028373	-23.8175594087291	-60.42099116151	-23.8185088948251	-22.9332550301932	-49.5744179623896	-22.9426769418646
176.5	-54.0559833852923	-22.4634542583136	-63.4322069719776	-22.4638017355939	-44.3318050929955	-79.1123758564487	-44.333249865512	-46.3332663448044	-52.2690020358731	-47.6113143416859	-22.6549660664195	-62.1700155797756	-22.6554516943324	-22.1152093883529	-53.3851779189788	-22.1184524081447
177	-53.803955054945	-22.0156661177444	-54.4550958376911	-22.0181433412634	-42.6375760646953	-72.6693146253571	-42.6418895280275	-47.6458983241671	-57.3095712574098	-48.1425028388771	-22.0603728197938	-53.7933312469676	-22.0632877905958	-21.5984684559241	-54.8455142080936	-21.6005252109621
177.5	-53.5832092493745	-22.2077619029113	-50.412128987316	-22.2143335789376	-41.7766948580841	-70.9624516272505	-41.7819365403533	-42.8391763050604	-68.3126769962371	-42.851508793604	-22.0285751287787	-50.0506570236534	-22.0354287288238	-21.4476643616717	-51.546005406962	-21.4519121471779
178	-53.4069807755412	-22.7835108709815	-47.9351718168493	-22.796793442899	-41.2134061193997	-71.1915344982477	-41.2177731859319	-41.2256520980307	-59.9062949440026	-41.2849008348477	-22.3322530854106	-47.8080826356038	-22.3445789531674	-21.8161006879227	-50.4574254085532	-21.822042910519
178.5	-53.2825593918733	-23.3971819885568	-46.7690854489219	-23.4172080194615	-40.4919763108986	-72.7049576327393	-40.4945861676186	-41.5219288524204	-58.5784431908903	-41.6083151844832	-22.6759792821539	-46.7936918712088	-22.6928392125044	-22.4300109618425	-48.2666686448943	-22.4413528540166
179	-53.2137198293062	-23.767713258857	-46.6712470061227	-23.7900256481383	-39.8854168096866	-75.8527922640632	-39.8865160729841	-42.260273294054	-58.8791695239378	-42.3559196056551	-22.8717151211591	-46.7483724898969	-22.8895392978411	-22.8776699323684	-45.9331312240189	-22.8992133652747
179.5	-53.2022774663014	-23.8103800266568	-47.0891918210219	-23.8308409758828	-40.0590288124842	-82.3880847860818	-40.0592828462321	-42.6878369874779	-60.2925791013493	-42.763888371165	-22.9109922004828	-47.1417122340623	-22.9274182584829	-23.000823916525	-45.4992229381747	-23.0253240720375
