Угол	TotalAntenna	TotalRadom	ThetaRadom	PhiRadom	TotalReflaction	ThetaReflaction	PhiReflaction	TotalRefInterpolation	ThetaRefInterpolation	PhiRefInterpolation	TotalRadomeCombined	ThetaRadomeCombined	PhiRadomeCombined	TotalRadomeCombinedInterpolation	ThetaRadomeCombinedInterpolation	PhiRadomeCombinedInterpolation
141.5	-39.5865648017418	-35.4573908039587	-45.4539686282413	-35.9153461178235	-31.260736601029	-61.6087281297803	-31.2647469822876	-28.9144177854042	-45.8411364836137	-29.0034519202411	-36.6157727730293	-46.7040689631657	-37.0636468910332	-26.0221421033187	-39.7705179121972	-26.2093276851859
142	-37.6843338868062	-34.936856674763	-44.691909214862	-35.4225207608252	-32.4428228566068	-61.6527333967975	-32.4480354501398	-26.455881881673	-41.2367288176643	-26.6027826104813	-32.7281259752202	-45.9438414850301	-32.9403430915361	-24.2268471037026	-36.9103336824069	-24.4675123321224
142.5	-36.5057655865988	-36.9530443935	-43.7121640517098	-37.981754574071	-33.9111321992306	-64.5467954034059	-33.9148854332062	-24.9453764001527	-37.4219220177941	-25.1981352676086	-31.4029584385423	-44.5374564035898	-31.6192830076375	-23.660802457376	-34.1771070410468	-24.0646230304608
143	-35.8538081430491	-41.2565990652001	-43.5014053557701	-45.196817618751	-35.7132214351555	-74.0727131988966	-35.7138551105127	-24.1179998213733	-36.2138951786942	-24.3946650647364	-33.3433440956189	-43.6910047575227	-33.7639535185976	-23.5041519218809	-33.2833388457532	-23.9869692609965
143.5	-35.6316891519272	-43.2964743020327	-44.2619522004495	-50.3006935590645	-37.7843973388176	-67.5627424762124	-37.7889700988949	-23.7905971345985	-36.6679440244656	-24.020472642066	-37.9988660506441	-43.7245840923705	-39.3511711135189	-23.3700529490171	-33.7852057035459	-23.7838572293348
144	-35.7948854619079	-38.3096062489129	-45.1109678987719	-39.3270954212831	-40.4724815496973	-61.6515756844079	-40.5057119335216	-23.6884970193551	-38.700735448165	-23.8276522879115	-38.7144651259139	-43.9104972609812	-40.2775987004562	-22.9327777489938	-35.3634060083195	-23.188303777659
144.5	-36.3341649241136	-34.6616694854514	-45.4323684679428	-35.0414796010036	-43.7782494419166	-58.9105895480488	-43.9135494233026	-23.7855950077671	-42.8166721786221	-23.8402217205129	-33.3038078130837	-43.7740943701472	-33.7121387130665	-22.2515832953558	-38.0388593162277	-22.3676877814458
145	-37.2730889680865	-33.694875999219	-46.4814617213299	-33.9297397575569	-45.3848586075808	-56.9837573094797	-45.6962978615182	-24.4089226478379	-49.1632769724728	-24.4234798037451	-31.6947610833234	-44.3697230576618	-31.9359125428152	-22.2119986311179	-41.9690082992921	-22.2581718295145
145.5	-38.6779185661316	-35.0865243207032	-49.4101832405185	-35.2500435102195	-44.0006443799627	-55.8143742166325	-44.2965284193272	-25.4756923491066	-54.1083879931526	-25.4816463982561	-33.5009069985299	-46.4554541776897	-33.7266252227781	-23.1228349787619	-47.5879727411744	-23.1383963682264
146	-40.6890499951608	-38.7379243807729	-53.8709158971397	-38.8732037503094	-42.0138044610416	-55.7633778581112	-42.2009373046281	-26.0706186773805	-52.2516875087254	-26.0810948134269	-38.5717901831683	-49.0948133693519	-38.9749566294372	-24.2869868099883	-51.7850986239289	-24.2947200187258
146.5	-43.611344870234	-46.7034567439401	-54.9360771153503	-47.4104097291292	-40.6897466375697	-56.7769217199912	-40.7980067728248	-26.1739160587138	-50.3073657577038	-26.190714887822	-42.7002232390666	-49.806003579352	-43.6407816869491	-25.4505606236581	-48.4647734384211	-25.4723101624967
147	-48.2256191448775	-47.4719446533364	-52.802988166855	-48.9778666775313	-40.0112983687503	-58.6772295645218	-40.0707495323117	-26.7536771500128	-51.1327312412784	-26.769550636798	-37.5338844959387	-49.2386083145068	-37.8375581687203	-27.2185558914633	-46.792839101689	-27.2667242874013
147.5	-56.7396912121179	-41.4588840461307	-50.7318418215871	-42.0052993920852	-39.875996149745	-61.4581873489202	-39.90627072374	-27.7134195930309	-51.6798709398781	-27.7308782896796	-35.9931602544666	-48.6163962504792	-36.2372838256424	-29.0611392361806	-45.3480608218585	-29.1644745285665
148	-53.517886293423	-41.040237035732	-48.7567287730246	-41.8451712867077	-40.4499510239369	-64.8181509731379	-40.4658643051486	-28.1110925746048	-47.6025449180613	-28.1601937425152	-37.6674963057758	-47.9237457399916	-38.0975103897244	-29.4585241259441	-42.1418704413431	-29.6991973466193
148.5	-47.0859536305126	-43.1370177774791	-46.8267470128929	-45.5599421931216	-41.9671213571975	-66.4842169481494	-41.9824973556035	-27.7292743795489	-42.6055023772643	-27.8729306293176	-40.2245162047754	-46.9349713062994	-41.2663261093371	-28.5375833196935	-38.4533043114194	-29.0046243210045
149	-43.6174816759201	-43.1956701236341	-45.0047279072788	-47.8721644839715	-44.8034694798456	-65.3246906269738	-44.8421591693974	-27.0985920279834	-39.3547831355134	-27.3649179557316	-40.1934718275608	-45.5723886125674	-41.6797057106191	-27.3093884507009	-35.7384743289373	-27.9825161893813
149.5	-41.4578497942164	-39.6889875269974	-43.4042088887975	-42.0929665337297	-49.6820945895251	-63.866062230222	-49.8510642132245	-26.5366332530995	-37.6128314829693	-26.8895657208957	-38.6261567245803	-44.102622388916	-40.0732051490501	-26.4342406053461	-34.0478371219974	-27.2604296394753
150	-40.0472733690711	-36.918240113444	-42.184127042587	-38.4514564441099	-58.7077777533674	-62.6475120984055	-60.9529117857051	-26.2534653008463	-36.5256628418477	-26.6818228307539	-36.8937990012921	-42.9148178987174	-38.1430467149752	-26.4067096089877	-32.910436242529	-27.5063023865492
150.5	-39.1444169339845	-35.2645952266822	-41.3545402797354	-36.4911114391862	-53.9948763894288	-61.3326926884901	-54.8811391484939	-26.197372188292	-35.8368880722513	-26.69691227155	-34.6596270237249	-42.150064668166	-35.5120709072956	-27.2673265873487	-32.1913311681886	-28.9538128009379
151	-38.6273268858262	-33.75181187106	-40.6395756066376	-34.7467743620875	-48.3203249257742	-59.7474052395104	-48.64481372118	-26.1257359711564	-35.8743154949858	-26.6121665884779	-32.7483900890374	-41.5652080028839	-33.3597727160097	-28.3637070564491	-32.0303465431275	-30.8039599277177
151.5	-38.429767048076	-32.1388796805873	-40.0048618556076	-32.9139935832015	-45.7122325134832	-57.9626616693818	-45.978923102344	-26.3673693524671	-36.7789181238729	-26.7815340837022	-31.9069108887975	-41.1341710976534	-32.4594898263786	-29.405536963706	-32.4472856640944	-32.3846142714215
152	-38.5166352224457	-31.0740750915052	-39.8985375919061	-31.6843032805748	-44.3090958594467	-56.3494104048851	-44.5894421206073	-27.2242218344078	-38.5965911718967	-27.5529839691691	-32.2005912854819	-41.3088015649008	-32.7695779052411	-30.453702192892	-33.5492623287104	-33.3803836113177
152.5	-38.8738080500275	-31.0342255413289	-40.4837450032603	-31.5575049690894	-43.8858677857813	-55.344241398327	-44.2079382958091	-27.8899906505348	-41.5293853998477	-28.0820395831899	-33.1822648934787	-42.2106795406244	-33.762539511203	-30.5922801786881	-35.4959024155614	-32.2884716478828
153	-39.5048570973125	-32.021090082561	-41.2748516170407	-32.5700856151351	-44.6740031701233	-54.9588670613956	-45.1010498023883	-27.5786179653786	-46.0702929058067	-27.6405204764396	-34.1167380615856	-43.2358724252712	-34.6841976771383	-29.8582637821578	-38.1008251122814	-30.5634617685405
153.5	-40.4325913899119	-33.7574808814109	-41.9451067885992	-34.4724367058264	-46.8382272236435	-54.6081833412128	-47.6323546560855	-27.1730667588004	-54.7180468197481	-27.1807168877478	-34.9469236479107	-44.0008174682568	-35.5235681833	-29.0065983889679	-40.7512256122463	-29.3073962033745
154	-41.7064122420344	-35.850850914168	-42.9718458903686	-36.7877382698023	-50.1192159579243	-53.9450778789122	-52.4431632517226	-27.4054177539477	-60.9009406623253	-27.4073601113039	-36.4509532709753	-45.0818280336684	-37.0911501201549	-28.4685238979785	-42.2994748377562	-28.6521084396509
154.5	-43.4206937235062	-37.8634465115359	-44.7555206526029	-38.8572999119122	-50.7899448412705	-53.4246621201325	-54.2114097431348	-27.6882064080721	-55.4017463160359	-27.6955650589881	-39.1041898495907	-46.9620158697432	-39.8808992135203	-28.1784598428327	-43.1755901260683	-28.3181079254739
155	-45.7611311725708	-39.0253789270235	-47.1422390001494	-39.7531208741158	-47.6269510513179	-53.3939230569256	-48.9642829203855	-27.3243978853633	-60.7660555183281	-27.3263644891655	-41.8118245792826	-49.5016981802167	-42.6221991631114	-28.18324557825	-45.998521899047	-28.2556679537583
155.5	-49.142615307759	-38.2749449709659	-50.2425316983545	-38.5601843967883	-45.0433629032682	-53.8831115591526	-45.6512896734029	-26.9810884072091	-59.1161764285306	-26.9837455100121	-41.9788516640991	-52.750616430734	-42.3585643878921	-28.9057202761917	-51.1452689224813	-28.931729612152
156	-54.7678099875775	-37.4577045050924	-55.5365501528021	-37.5258287191191	-43.8188437880352	-55.0403337670196	-44.1596962845292	-26.9826912256101	-56.6428864931251	-26.9873901635612	-40.7551193653061	-58.4050266217851	-40.8303770819827	-29.8728137506465	-53.4456092648265	-29.8919325382525
156.5	-65.2709530385918	-37.1916920639319	-61.1145757262024	-37.209327142571	-43.4457597040485	-57.2300590766272	-43.6313699010146	-26.6576351327456	-64.1999158525611	-26.6584000148197	-39.8705570329606	-63.636704633062	-39.888841548433	-29.652411772954	-56.8638849180862	-29.6606731034747
157	-55.5119121440632	-36.8310875899744	-55.7099794722319	-36.8876752104233	-43.673883119362	-60.882266097698	-43.7572721244408	-25.960490738833	-62.3386500893141	-25.9614907811494	-38.9134804921048	-56.1641896059336	-38.9960530016618	-28.1190327838526	-54.901658283736	-28.1281524231953
157.5	-49.9247406678671	-37.3186675395861	-53.4203350162798	-37.4265624956952	-45.3087779636914	-65.8364159132847	-45.3474102757124	-25.7506664639142	-56.2758044797056	-25.754516484011	-38.9174648762348	-52.9221428014431	-39.0937024887528	-26.7211233969975	-53.5800513504382	-26.7300840461127
158	-46.7016059002826	-38.3711817578914	-52.9565499724526	-38.5249667842798	-49.6221347319204	-66.1300844972111	-49.7202841121426	-26.1853735082702	-48.8641630722258	-26.2088741573497	-39.4346783632351	-51.3892288903257	-39.7208041540296	-26.0688610476777	-49.3815077411487	-26.0891628379056
158.5	-44.5340701993817	-39.4121470194765	-53.2281582133514	-39.5963777896137	-58.2440645807455	-61.9081412826735	-60.6862507476754	-26.7289780230752	-44.0307661294895	-26.8105759279687	-39.1429043840057	-50.5110954752766	-39.4719952634025	-25.9521969661096	-43.6079614487212	-26.0273523701927
159	-42.9737243819931	-43.1698781236456	-54.5430912522876	-43.4985739102686	-52.1463480693019	-58.9906174136688	-53.1525797582006	-27.6082293866587	-41.8635859823518	-27.7743908219143	-40.8838743393327	-50.4656406984481	-41.3905068693625	-26.8476855834112	-40.9412453920062	-27.0202811066687
159.5	-41.8153492925333	-49.5653415703177	-56.2363626320552	-50.617904173377	-46.9459064298901	-57.5126690095903	-47.3448414150032	-29.6637572688735	-41.3151330633715	-29.9713202995554	-49.8180289397103	-50.8548584337803	-56.5469044557333	-30.2258409029987	-40.2408154878161	-30.6817551485831
160	-40.9478041998982	-36.7140228575177	-56.180170273621	-36.7634125948215	-44.6182701671841	-56.8652514524055	-44.8851792102649	-32.9809100484294	-41.376703515774	-33.6596443334118	-38.1339444083561	-50.8608888999841	-38.3721464775725	-38.5964015663158	-40.2108388991624	-43.6762740113465
160.5	-40.3039751680459	-30.3865560400457	-53.2200760758912	-30.4092319963894	-43.2827623814873	-56.4665617468149	-43.4965839899277	-36.1254807004513	-41.3197080861727	-37.6893963643608	-30.2942566973168	-50.3125408488698	-30.3377204550838	-33.5997323347033	-39.8275839714022	-34.7821768693018
161	-39.8401360373812	-26.8265060072596	-49.5187870398382	-26.8499335672949	-42.2549214561852	-56.2507321108446	-42.431526695998	-37.0812894810502	-40.9221930312371	-39.3946241988231	-26.1281069395172	-49.0541236569323	-26.1503038234461	-28.017576880923	-38.7452651981833	-28.4013391806542
161.5	-39.5261701054406	-25.0991745593114	-46.8756471206512	-25.1281202245147	-41.6921197140992	-56.472481345391	-41.8390371401585	-36.200176996457	-40.2140608661444	-38.3958264859744	-24.1096552123014	-47.4184492728332	-24.1299750624854	-25.2478187108245	-37.3397335804466	-25.5247459084152
162	-39.3404489943269	-24.8710871330247	-45.3841324130633	-24.9098500532783	-41.7784003235129	-57.2473991883399	-41.9034614907626	-35.4703409257216	-39.3351841977857	-37.7669135828128	-23.7537233990885	-46.0811582312801	-23.7792101539977	-23.974270369165	-36.0522434468291	-24.2521170907834
162.5	-39.2669394563183	-25.734722863762	-44.728746995257	-25.7898206149075	-42.6605555667812	-58.5077637267723	-42.7750476675237	-35.9327859915641	-38.7019741438432	-39.1983747421262	-24.6135106431868	-45.276029888468	-24.6509564620748	-23.9925140032258	-35.2389254570593	-24.3313380554141
163	-39.293469248621	-26.6306843054224	-44.6042429823771	-26.7004937593392	-44.1303734563229	-60.0489250639175	-44.2429757141724	-36.8509861685165	-38.8342633368176	-41.2089617704607	-25.6572044138995	-44.9418470015488	-25.7087145877466	-24.9453248572435	-35.2284106777644	-25.372555255612
163.5	-39.4106374773734	-26.5565219451198	-44.9390037288154	-26.6200121569606	-44.9871455565368	-61.4913991676824	-45.0853794566802	-36.4837729601754	-39.977142550666	-39.0593974911024	-25.8729893930557	-45.1063965064221	-25.9251145349621	-26.1865517599903	-36.1342300575626	-26.6499792901777
164	-39.6111031321511	-26.0233065126502	-45.9647448279522	-26.0675501458726	-44.7706368004452	-62.3960802236953	-44.8463233664771	-34.5318576076803	-41.7796515142777	-35.438761604893	-25.6838870877872	-45.9712226972017	-25.72472759957	-27.5658775694752	-37.6875042201554	-28.0101462881986
164.5	-39.8891054975581	-25.8202651842468	-47.778381618687	-25.8480213669702	-45.0863386963455	-62.5966506490955	-45.164076850764	-32.510911924162	-43.4678344318762	-32.8740941898711	-25.8489873595206	-47.4939303321205	-25.8788261420299	-29.4891292164322	-39.4434550481674	-29.9518088083255
165	-40.2401316617807	-26.3267107506693	-49.939174705017	-26.3456553227608	-47.2100123747988	-62.2569725933978	-47.3480417362546	-31.425965998557	-45.4189721061958	-31.602687674628	-26.6792828855034	-49.1302681968733	-26.7040527530863	-32.2673562060894	-41.6059324598086	-32.8050486920334
165.5	-40.660679333438	-27.6126614291762	-52.1558365802163	-27.6279452085913	-51.996827768607	-61.5895583763864	-52.5021055782738	-31.1236729902611	-49.3993582890033	-31.1887557341928	-28.0449819779006	-50.7195797805298	-28.0685053820617	-36.4744841624717	-45.2679227732043	-37.0894119406892
166	-41.1480812412937	-29.4751918447132	-55.0891728361583	-29.4871312596614	-59.4200290150771	-60.6812468834544	-65.4053295640583	-30.8283609107007	-57.9892065235619	-30.8367192038234	-29.5624921433771	-52.9284365130239	-29.5825457350693	-42.2934379302605	-52.0003333667717	-42.7848354954465
166.5	-41.7003669679703	-31.7156181338966	-59.4355253750756	-31.722965994834	-54.1086654836378	-59.5890395187421	-55.5541694312598	-29.9437113214281	-60.1176600153295	-29.9478857606968	-31.1680936168802	-56.304928421685	-31.1814216806985	-37.0296686009489	-65.5695141079425	-37.0357514055438
167	-42.3161421479428	-34.2554925130351	-63.5736792462871	-34.2605766802003	-49.2080564734485	-58.5006772573663	-49.7518422692436	-28.6950019162457	-52.1640254553236	-28.7145840808895	-32.9772347541877	-61.9600637399953	-32.982727329399	-30.6135832621865	-52.8804118814759	-30.6394292483672
167.5	-42.9944646342725	-35.657617368184	-60.6167497012679	-35.6715029849182	-47.1291170929975	-57.8040558314434	-47.5177852150069	-27.8393054373718	-46.746600909999	-27.8955217750086	-33.7334360370878	-65.9473402126226	-33.7360453391188	-26.7051969664889	-45.8893516269226	-26.7579202369328
168	-43.7346922959002	-33.7393444903615	-58.2108683759494	-33.7548829732994	-46.9614431237506	-57.8955874088339	-47.326617827552	-28.0028995581351	-43.7626254257731	-28.119752942009	-32.096540522405	-60.9387410147536	-32.1022139811882	-24.7007467308248	-42.7187071066264	-24.7698404193719
168.5	-44.536266140999	-31.0180840218375	-58.1305011906075	-31.0265361316591	-48.4826742469667	-58.8451035654855	-48.9017845972647	-29.2904737506371	-42.4579366459606	-29.5051214328363	-29.9787496809364	-60.2222480744605	-29.9828577700914	-24.1372526356552	-41.6218297263006	-24.2154569931706
169	-45.3983727569966	-29.1299879507969	-58.1246964007064	-29.1354655129688	-52.4115853044332	-60.2847806625114	-53.1852911861046	-31.0535764936682	-41.8400392578847	-31.4319487655127	-28.6064623518426	-61.149302350887	-28.6088812704299	-24.4819913230015	-41.3139465413698	-24.5730102661507
169.5	-46.3193976474537	-27.9679409404007	-58.1130292002153	-27.9721432261713	-59.8412990155913	-61.9759303487125	-63.9495996874473	-32.1069047635145	-41.9308089683829	-32.5844940126457	-27.9049296926021	-61.3530045181727	-27.9068933920138	-25.7869037812188	-41.6537415109449	-25.9008727251218
170	-47.2960320697543	-26.7747076794145	-60.0612623963066	-26.7767458040658	-54.3655296206258	-64.3695896481826	-54.822653646263	-31.291693713993	-43.502942749434	-31.5608776172735	-27.0881768046693	-64.3302129729382	-27.0889964418969	-29.1320687726582	-43.4460450742967	-29.2959599096807
170.5	-48.3218326704296	-25.2759009135093	-65.3926219449114	-25.2763237119217	-50.0777718076709	-67.1845047477329	-50.1631551576997	-29.3345336288088	-46.2638265909556	-29.4235144604503	-25.757303207243	-79.4099523997011	-25.7573219364905	-33.4374931021021	-46.3026331663573	-33.6680331161886
171	-49.3849830268675	-24.0051039226913	-75.3978242255738	-24.0051354374406	-48.4552459181834	-66.8143915657769	-48.5190807292925	-27.9551591361652	-47.453133254829	-28.0041862070193	-24.4843536489604	-64.0966553356249	-24.4848285224072	-29.1708933759157	-47.6159048486032	-29.2334694352176
171.5	-50.4650705740757	-23.2147609239194	-58.1045643403164	-23.2161698052422	-47.8232992798339	-63.8167764935189	-47.9339508088855	-27.5193268529905	-48.0927430467813	-27.5575522990833	-23.6267581454149	-55.0008636610172	-23.6299242995822	-25.2692350844097	-48.4241464960976	-25.2902896105324
172	-51.5291355854549	-22.9017843172557	-52.0788284159575	-22.9070365321352	-48.1971716644938	-61.4743659421702	-48.4063327889372	-28.0258550317947	-51.7412617120909	-28.0443548860779	-23.2234136123904	-49.9464175217683	-23.2326594472047	-23.2136181818441	-50.2645978239244	-23.2221908282116
172.5	-52.5285336595784	-23.1823289307665	-48.9713598627044	-23.1937960531633	-50.4694956957558	-60.1978356644359	-50.9583313330556	-29.7585540124695	-58.1493105408619	-29.7648494133502	-23.3902673505183	-47.0959256266303	-23.4088088660652	-22.6081304057396	-51.2975826444661	-22.6140070971864
173	-53.4004582232853	-24.151339974682	-47.1784447181098	-24.1730248850472	-54.987778451783	-59.6877227645925	-56.784768582344	-32.8127331119863	-56.2519321012878	-32.8324505239296	-24.2217616289044	-45.4346338599615	-24.2547335796728	-23.4160292396909	-50.9155238975003	-23.4237599842848
173.5	-54.0794289827053	-25.7027380252499	-46.2031419422115	-25.7416144475169	-58.1987628091174	-59.7785705593443	-63.3565488509843	-35.9474310416275	-60.2858801012114	-35.9634539113848	-25.6313960013778	-44.5740924802809	-25.6871530184613	-25.2390025536938	-47.9938184501648	-25.2620943010576
174	-54.5194407626343	-27.3262521960867	-46.2358508478366	-27.3824385349743	-57.9970870984532	-60.6911077842852	-61.3485216358016	-37.2463086361876	-59.1482905388629	-37.2744270802116	-27.1654967807762	-44.7298893269267	-27.2422643485425	-26.9304910207243	-44.5856736473611	-27.0056565822457
174.5	-54.7151210572127	-27.8136459811876	-47.3729680706571	-27.8619815282396	-58.1445137420557	-62.7270522625231	-60.0029288846871	-36.3011889908923	-48.4644409203793	-36.5734600955198	-27.708023457177	-46.0296337860384	-27.772416500704	-27.0803277722847	-42.6093737221134	-27.203647083855
175	-54.7043846703429	-26.7398683222114	-49.4287461214912	-26.7633142974903	-55.7338860120718	-66.0375140609025	-56.1589983936538	-33.6844102073459	-44.4192197977684	-34.0675151881133	-26.7930995302152	-48.3247547795628	-26.8237296993345	-25.1992603024615	-41.7906753774385	-25.2955205392713
175.5	-54.550097642631	-25.1186828964565	-52.8374483516382	-25.1260326910799	-51.1224751363338	-71.1654293135376	-51.1656914698448	-31.7548846745284	-42.38478476959	-32.1477933654818	-25.3046986820933	-52.0711184728928	-25.313852450918	-22.737619575167	-41.2401974217705	-22.7993657670781
176	-54.3166840131364	-23.5778326875884	-60.5587094228571	-23.5787031302319	-47.1393903153967	-82.85416133939	-47.1405554214614	-31.3151106381228	-40.6354495912312	-31.8552125014395	-23.8175594087291	-60.42099116151	-23.8185088948251	-20.9581124446673	-40.1765721853518	-21.010418384435
176.5	-54.0559833852923	-22.4634542583136	-63.4322069719776	-22.4638017355939	-44.3318050929955	-79.1123758564487	-44.333249865512	-32.2209707225336	-38.9753098161276	-33.2509595223129	-22.6549660664195	-62.1700155797756	-22.6554516943324	-20.2000671410645	-38.7358195344599	-20.2613401375892
177	-53.803955054945	-22.0156661177444	-54.4550958376911	-22.0181433412634	-42.6375760646953	-72.6693146253571	-42.6418895280275	-33.4436106519461	-38.2308215010738	-35.1965461375255	-22.0603728197938	-53.7933312469676	-22.0632877905958	-20.6132922346194	-37.6758000146605	-20.6995582411416
177.5	-53.5832092493745	-22.2077619029113	-50.412128987316	-22.2143335789376	-41.7766948580841	-70.9624516272505	-41.7819365403533	-32.0404246952673	-38.9796480648131	-33.0222361973758	-22.0285751287787	-50.0506570236534	-22.0354287288238	-22.3818674461967	-37.5517174235452	-22.5159857246035
178	-53.4069807755412	-22.7835108709815	-47.9351718168493	-22.796793442899	-41.2134061193997	-71.1915344982477	-41.2177731859319	-28.8291592017379	-41.5765315055582	-29.0662124054769	-22.3322530854106	-47.8080826356038	-22.3445789531674	-25.8761333536508	-38.610705120885	-26.1139057950353
178.5	-53.2825593918733	-23.3971819885568	-46.7690854489219	-23.4172080194615	-40.4919763108986	-72.7049576327393	-40.4945861676186	-26.0666826983862	-46.8957416496004	-26.1027138987458	-22.6759792821539	-46.7936918712088	-22.6928392125044	-32.7798240427221	-41.0021353512981	-33.488602012701
179	-53.2137198293062	-23.767713258857	-46.6712470061227	-23.7900256481383	-39.8854168096866	-75.8527922640632	-39.8865160729841	-24.1715618076534	-58.7931917332945	-24.1730604439551	-22.8717151211591	-46.7483724898969	-22.8895392978411	-35.84843514757	-45.279321796199	-36.3741062713575
179.5	-53.2022774663014	-23.8103800266568	-47.0891918210219	-23.8308409758828	-40.0590288124842	-82.3880847860818	-40.0592828462321	-23.4328467208756	-46.854383015052	-23.4526446699725	-22.9109922004828	-47.1417122340623	-22.9274182584829	-27.3350138576894	-52.0491470598524	-27.3497066867319
