Угол	TotalAntenna	TotalRadom	ThetaRadom	PhiRadom	TotalReflaction	ThetaReflaction	PhiReflaction	TotalRefInterpolation	ThetaRefInterpolation	PhiRefInterpolation	TotalRadomeCombined	ThetaRadomeCombined	PhiRadomeCombined	TotalRadomeCombinedInterpolation	ThetaRadomeCombinedInterpolation	PhiRadomeCombinedInterpolation
138.5	-38.4866817537826	-41.6034532024871	-44.3216679347765	-44.9269081705245	-28.2178024705533	-61.703343290251	-28.2197492984784	-30.2409664482805	-40.7697559761071	-30.6435723651656	-27.0669746732982	-43.4477564393308	-27.1680747139999	-31.9529558981395	-43.8898049146356	-32.2402898188456
139	-41.4269646855932	-44.5755431450051	-45.1266775530859	-53.8134643973307	-28.3897989517145	-64.8145522102628	-28.3907883210665	-31.7436621364892	-41.2675658958733	-32.2575080915564	-28.4023471345373	-44.3144326904264	-28.515119363876	-32.4054659811364	-46.2153234182887	-32.5899636111913
139.5	-46.3884282239961	-43.9432569061895	-45.5909943202213	-48.9500715074364	-28.6629745383797	-68.1881310253916	-28.6634590373822	-31.1613085868712	-44.185058212096	-31.3833658091765	-28.5023056115661	-45.0342881548847	-28.5999072252947	-32.1750883852127	-51.6626857712008	-32.2242334041157
140	-54.5341053762076	-44.9782002984642	-45.3241416572953	-56.1378411034702	-29.0528110800998	-65.4164638577806	-29.0538144687911	-30.0148108838939	-47.0886454432904	-30.1008499537344	-28.5788846116102	-45.0442582169982	-28.678012052736	-30.4246160150201	-47.7395691513492	-30.5059646141725
140.5	-48.0839198665873	-42.5414981031293	-45.2052059416751	-45.9284679575598	-29.5649200948675	-63.8380637070272	-29.566543964428	-31.0541585306611	-45.3095848432535	-31.2203172468809	-30.0414829932543	-45.356710828286	-30.1711194727227	-30.1092005618211	-43.565894733235	-30.309694395601
141	-42.6535289773832	-38.2510171947984	-45.4337257325068	-39.1731762985278	-30.2848562211147	-62.9096694947057	-30.2872298983373	-32.7627900610111	-44.2233104399743	-33.0846953600662	-33.5813987408933	-46.192806025596	-33.8262072512442	-29.5867438725482	-42.8641186670205	-29.7958960905376
141.5	-39.5865648017418	-35.4573907908341	-45.4539686411837	-35.9153461018001	-31.260736601029	-61.6087281297803	-31.2647469822876	-34.1477383585335	-46.3577209011618	-34.4170032578179	-36.6157727774157	-46.7040689785325	-37.0636468942268	-28.9851320705637	-44.2912325773121	-29.115045406596
142	-37.6843338868062	-34.9368566940504	-44.6919091696469	-35.4225207877445	-32.4428228566068	-61.6527333967974	-32.4480354501398	-36.038510025544	-50.3436074238883	-36.2027429939413	-32.7281260202347	-45.9438414350849	-32.940343141306	-30.0419433619514	-43.2905422583458	-30.2525202603434
142.5	-36.5057655865988	-36.953044418292	-43.712164095139	-37.9817545938818	-33.9111321992306	-64.5467954034059	-33.9148854332062	-35.393821873193	-49.8029874397334	-35.5540935175638	-31.4029584105607	-44.5374564513491	-31.6192829757876	-31.8401523640889	-40.9265174147384	-32.4122057473047
143	-35.8538081430491	-41.2565991719414	-43.5014053335803	-45.1968179159942	-35.7132214351555	-74.0727131988963	-35.7138551105127	-34.8880459327437	-50.3332703918736	-35.0138036302529	-33.3433441406163	-43.6910047359276	-33.7639535703671	-32.918420986422	-40.4120522633845	-33.7701725748587
143.5	-35.6316891519272	-43.2964742991448	-44.2619521978954	-50.3006935548355	-37.7843973388176	-67.5627424762123	-37.7889700988949	-37.6343522322841	-49.4548809624809	-37.9297573220515	-37.9988660161889	-43.7245840899709	-39.3511710673535	-35.4790126376588	-40.4898102533948	-37.1249134575301
144	-35.7948854619079	-38.309606255806	-45.1109679674205	-39.3270954118724	-40.4724815496973	-61.651575684408	-40.5057119335217	-43.3566235654845	-46.9571591154735	-45.8473915532728	-38.7144650894533	-43.9104973198314	-40.2775986227049	-37.3869981395525	-40.0379818513071	-40.7890460111708
144.5	-36.3341649241136	-34.6616694648049	-45.4323684653166	-35.0414795787101	-43.7782494419166	-58.9105895480487	-43.9135494233027	-45.8000246073491	-47.6778305664556	-50.3464858185377	-33.303807830036	-43.7740943660613	-33.7121387320928	-35.0315319790922	-40.4813727093044	-36.4891536242856
145	-37.2730889680865	-33.6948759405873	-46.4814616689078	-33.9297396985803	-45.3848586075809	-56.9837573094797	-45.6962978615182	-44.3020989729337	-51.8355191981799	-45.1452770679814	-31.6947610373365	-44.369723027267	-31.935912495938	-35.2720028791791	-42.7718166779683	-36.1224160190834
145.5	-38.6779185661316	-35.0865243611725	-49.4101833520094	-35.2500435479637	-44.0006443799627	-55.8143742166325	-44.2965284193272	-41.765848961929	-63.6210445973976	-41.7942729604937	-33.5009070343535	-46.4554542442579	-33.7266252569615	-39.4139272242083	-48.1390194718964	-40.0393458496473
146	-40.6890499951608	-38.737924341479	-53.8709160179913	-38.8732037059485	-42.0138044610417	-55.7633778581112	-42.2009373046281	-40.362510199504	-53.6397798165165	-40.5716676067595	-38.5717902341875	-49.0948134517967	-38.9749566773993	-50.9370448805967	-59.4199390416269	-51.601216542636
146.5	-43.611344870234	-46.7034568252529	-54.9360770737307	-47.4104098321741	-40.6897466375697	-56.7769217199912	-40.7980067728248	-39.0497767163175	-47.3177192285689	-39.7505152241735	-42.7002232195018	-49.8060035514329	-43.6407816694045	-42.6804559122133	-47.5737713025354	-44.3815807643015
147	-48.2256191448775	-47.4719447092425	-52.8029881273972	-48.9778667729625	-40.0112983687503	-58.6772295645218	-40.0707495323117	-37.9021674619726	-46.774624017709	-38.5052010495375	-37.5338845002013	-49.2386082844314	-37.8375581754699	-36.3145887694826	-45.2846073832058	-36.9032756525755
147.5	-56.7396912121179	-41.4588840238922	-50.731841861768	-42.0052993614778	-39.875996149745	-61.4581873489202	-39.90627072374	-39.2008713782623	-49.2305854700588	-39.6551572326939	-35.9931602135599	-48.6163962875182	-36.2372837802287	-34.9369342999913	-47.0769581770959	-35.2107125390412
148	-53.517886293423	-41.0402370515313	-48.7567288597946	-41.8451712880552	-40.4499510239369	-64.8181509731379	-40.4658643051487	-44.4710860832958	-48.2356023459571	-46.8389732100412	-37.6674963251728	-47.9237458189588	-38.0975104029213	-37.8261743916971	-49.3302405674668	-38.1447474019165
148.5	-47.0859536305126	-43.1370177515625	-46.8267469891495	-45.5599421655815	-41.9671213571976	-66.4842169481494	-41.9824973556035	-46.0430671884019	-46.8900746745311	-53.558660718433	-40.2245162452185	-46.9349712874965	-41.266326165842	-46.5558419493567	-49.7961560840251	-49.3476995958056
149	-43.6174816759201	-43.1956701159336	-45.0047279128456	-47.8721644505949	-44.8034694798456	-65.3246906269739	-44.8421591693974	-44.1071243523822	-48.1187394945172	-46.3042671417153	-40.1934718698691	-45.5723886110777	-41.6797057707998	-42.686396370557	-49.6194711783711	-43.6697689264471
149.5	-41.4578497942164	-39.6889876190397	-43.4042089943342	-42.0929666157942	-49.6820945895252	-63.866062230222	-49.8510642132245	-47.746404068814	-50.5256909532973	-51.0006990928249	-38.6261567808151	-44.1026225070878	-40.0732051807939	-39.1234569433685	-47.2722061510353	-39.8454066338472
150	-40.0472733690711	-36.9182401502717	-42.1841270251704	-38.4514565039037	-58.7077777533675	-62.6475120984055	-60.9529117857052	-53.4500790424144	-54.2350538085594	-61.2659424390324	-36.8937990388406	-42.9148178799386	-38.1430467712971	-37.8090634178363	-44.2685524596446	-38.9214863886965
150.5	-39.1444169339845	-35.2645952406511	-41.3545402949606	-36.491111452745	-53.9948763894289	-61.3326926884901	-54.8811391484939	-49.3109078717211	-62.9942139123866	-49.5009818859441	-34.6596270373006	-42.1500646861291	-35.5120709199197	-35.820073425932	-41.9535842541171	-37.0324668724158
151	-38.6273268858262	-33.751811878054	-40.6395756156808	-34.7467743685539	-48.3203249257742	-59.7474052395105	-48.6448137211799	-46.2146314945722	-78.1953617704457	-46.2173847654428	-32.7483900966088	-41.5652080126606	-33.3597727232477	-32.9041304822985	-40.6368373388781	-33.7057702359413
151.5	-38.429767048076	-32.1388796947657	-40.0048618872707	-32.9139935939635	-45.7122325134832	-57.9626616693818	-45.978923102344	-43.9882600112821	-70.7681684268011	-43.9973853639466	-31.9069109055684	-41.1341711330967	-32.4594898406158	-30.3799562633864	-39.8373198212344	-30.9022322854209
152	-38.5166352224457	-31.074075081225	-39.8985376156945	-31.6843032651551	-44.3090958594466	-56.3494104048851	-44.5894421206072	-41.6630191256741	-68.7132767650505	-41.671593198747	-32.2005912822925	-41.3088015936783	-32.7695778975768	-28.9548904400906	-39.721321339895	-29.3350908361613
152.5	-38.8738080500275	-31.0342255501018	-40.4837449990711	-31.5575049795222	-43.8858677857813	-55.344241398327	-44.207938295809	-40.1880104676876	-63.7577678004316	-40.2071426643624	-33.1822649036631	-42.2106795350465	-33.7625395236406	-28.8931016865478	-41.0510489424577	-29.1657162249589
153	-39.5048570973125	-32.0210900635164	-41.2748516012327	-32.5700855956544	-44.6740031701233	-54.9588670613956	-45.1010498023883	-40.5928950660998	-54.690452108783	-40.7653286116645	-34.1167380383927	-43.2358724052821	-34.6841976534982	-30.3200206147669	-42.9289836017074	-30.5649709079158
153.5	-40.4325913899119	-33.7574808962611	-41.9451068599345	-34.4724367105686	-46.8382272236435	-54.6081833412128	-47.6323546560854	-41.4944906319922	-51.029040842454	-42.0070012217231	-34.9469236565408	-44.0008175611624	-35.5235681799634	-32.9168475818002	-42.8321636680795	-33.3839345566742
154	-41.7064122420344	-35.8508509272079	-42.9718458942812	-36.7877382850398	-50.1192159579243	-53.9450778789122	-52.4431632517226	-43.1355718136556	-50.8841739898662	-43.9339963727128	-36.4509532841604	-45.0818280345847	-37.0911501352886	-35.724379821137	-42.7159739309385	-36.6930065636493
154.5	-43.4206937235062	-37.8634464852179	-44.7555206402493	-38.8572998820034	-50.7899448412705	-53.4246621201325	-54.2114097431349	-49.3751848442956	-52.7232143002288	-52.0721344184774	-39.1041898095439	-46.9620158625274	-39.880899167044	-37.7376210486747	-44.3499653641293	-38.8064155255948
155	-45.7611311725708	-39.0253789613323	-47.142238934802	-39.7531209266046	-47.6269510513179	-53.3939230569256	-48.9642829203855	-51.4278622565913	-53.5948720217343	-55.4856414201946	-41.811824636286	-49.5016981120346	-42.6221992457953	-39.4977805193807	-47.0811501671395	-40.3303299269287
155.5	-49.142615307759	-38.2749450218553	-50.2425317064031	-38.5601844505858	-45.0433629032682	-53.8831115591526	-45.6512896734029	-47.1734553020348	-54.0106786032668	-48.1815260082955	-41.978851714731	-52.7506164102307	-42.3585644450235	-41.1059883828286	-49.5643432638761	-41.7742284154962
156	-54.7678099875775	-37.4577045454102	-55.5365501851327	-37.5258287595632	-43.8188437880352	-55.0403337670196	-44.1596962845292	-43.1604812075026	-57.5090425409106	-43.3230477427684	-40.7551194298335	-58.405026616963	-40.8303771477222	-36.1312066456615	-53.9655630929608	-36.2033088913047
156.5	-65.2709530385918	-37.1916920554435	-61.1145757769557	-37.2093271338415	-43.4457597040485	-57.2300590766272	-43.6313699010146	-40.5065900232647	-57.711397363793	-40.5900483767338	-39.8705570053239	-63.6367044862108	-39.8888415212994	-32.9451945583583	-55.0541410955912	-32.9720003884005
157	-55.5119121440632	-36.8310876411902	-55.709979429243	-36.8876752628746	-43.673883119362	-60.882266097698	-43.7572721244408	-41.0280467178355	-55.0995909989083	-41.2015371496355	-38.9134805414411	-56.1641895185022	-38.9960530536233	-32.7006910062399	-49.5334857358148	-32.7916921710983
157.5	-49.9247406678671	-37.3186675607664	-53.4203351056602	-37.4265625151599	-45.3087779636914	-65.8364159132847	-45.3474102757124	-43.2160864196723	-57.5463467519666	-43.3793525161423	-38.9174649079153	-52.9221428907274	-39.0937025180477	-34.1153055402842	-49.9171915633219	-34.2310148571877
158	-46.7016059002826	-38.3711818579739	-52.956549958325	-38.5249668884789	-49.6221347319205	-66.130084497211	-49.7202841121427	-45.8614615172946	-53.5254774044293	-46.6771596334931	-39.4346784714514	-51.3892288806048	-39.7208042702777	-37.1268868717607	-57.6820786559383	-37.1652737737852
158.5	-44.5340701993817	-39.412147048422	-53.2281583004474	-39.5963778160393	-58.2440645807454	-61.9081412826735	-60.6862507476753	-47.3920362038976	-48.9899476037691	-52.5088388146677	-39.1429044102367	-50.5110955405153	-39.4719952865628	-41.5822115132615	-56.9550305292401	-41.7101148520672
159	-42.9737243819931	-43.1698780857141	-54.5430914352622	-43.4985738549689	-52.1463480693019	-58.9906174136688	-53.1525797582005	-45.6916170774698	-47.2257339560847	-50.9553777163229	-40.8838743053856	-50.4656408124441	-41.39050681711	-43.3854587357331	-51.232292737563	-44.1643239732116
159.5	-41.8153492925333	-49.565341405434	-56.2363627463068	-50.6179039319392	-46.94590642989	-57.5126690095903	-47.3448414150031	-45.8381661679575	-45.9358682852047	-62.3657290057889	-49.8180290644715	-50.8548584937605	-56.5469048207382	-46.8936920655839	-48.4289420221542	-52.1547794897044
160	-40.9478041998982	-36.7140229315959	-56.1801703852607	-36.76341266847	-44.618270167184	-56.8652514524055	-44.8851792102649	-42.8608302207292	-45.2653967058352	-46.5752571682816	-38.1339444573866	-50.8608889941871	-38.3721465240562	-34.1593971504355	-47.6213522730339	-34.3596425743746
160.5	-40.3039751680459	-30.3865560551053	-53.2200761502133	-30.4092320111387	-43.2827623814873	-56.4665617468149	-43.4965839899277	-40.5397029462718	-46.2731583399562	-41.889184929812	-30.2942567052932	-50.312540921372	-30.3377204624111	-28.4106195976316	-50.5535005100937	-28.4372161515373
161	-39.8401360373812	-26.8265060530675	-49.5187870982969	-26.8499336130343	-42.2549214561852	-56.2507321108446	-42.431526695998	-40.7636227360454	-48.9588299407151	-41.4772232781989	-26.1281069814148	-49.0541237785252	-26.1503038649354	-25.4049262441814	-56.8523051198976	-25.4080394087043
161.5	-39.5261701054406	-25.0991745653596	-46.8756470787108	-25.1281202308838	-41.6921197140992	-56.472481345391	-41.8390371401585	-40.5533625111046	-51.9903657731911	-40.8770824468375	-24.1096552176232	-47.4184492464205	-24.1299750679561	-23.8093404248179	-52.2459617913927	-23.8155696438003
162	-39.3404489943269	-24.8710871396225	-45.3841324426816	-24.9098500596697	-41.7784003235129	-57.2473991883399	-41.9034614907626	-40.8736847389023	-53.1264303393474	-41.1402286632985	-23.7537234047339	-46.0811582640148	-23.7792101594835	-23.6550789239638	-49.4016260850104	-23.6666589214848
162.5	-39.2669394563183	-25.7347228735831	-44.7287470182136	-25.7898206245609	-42.6605555667812	-58.5077637267723	-42.7750476675237	-44.9884011389956	-52.9429191287735	-45.7464244113409	-24.6135106518307	-45.2760299081736	-24.6509564706229	-24.9742814931382	-48.4606341913274	-24.9937855016111
163	-39.293469248621	-26.6306843213261	-44.6042429824286	-26.7004937754997	-44.1303734563229	-60.0489250639175	-44.2429757141724	-42.577082694259	-52.5157655301122	-43.041524366845	-25.6572044286659	-44.9418470024406	-25.7087146026785	-26.1229549102386	-48.3065526255798	-26.1493025219364
163.5	-39.4106374773734	-26.5565219526623	-44.9390037575598	-26.6200121641909	-44.9871455565368	-61.4913991676824	-45.0853794566802	-38.0638421825829	-52.5208558962776	-38.2223252975168	-25.8729893992118	-45.106396532617	-25.9251145408763	-25.2680387426524	-48.0516530756814	-25.2909774694803
164	-39.6111031321511	-26.0233065276091	-45.9647448190305	-26.067550161076	-44.7706368004452	-62.3960802236953	-44.8463233664771	-37.5868264702617	-55.3590991198001	-37.6599756349204	-25.683887101449	-45.9712226812168	-25.724727613512	-24.3884714669748	-47.1951469015739	-24.4112883919615
164.5	-39.8891054975581	-25.8202651959473	-47.778381619713	-25.8480213787391	-45.0863386963455	-62.5966506490955	-45.1640768507641	-39.5181562091546	-67.2674576574813	-39.5254544640643	-25.8489873725628	-47.4939303422306	-25.8788261550923	-24.4986789883655	-47.3917180605398	-24.5210454997179
165	-40.2401316617807	-26.3267107675378	-49.939174768787	-26.3456553394243	-47.2100123747988	-62.2569725933978	-47.3480417362547	-41.8490567512665	-61.5445433867079	-41.8958922683174	-26.6792829035534	-49.1302682657747	-26.7040527708455	-25.440890981626	-50.2093857127939	-25.4554007381183
165.5	-40.660679333438	-27.6126614380159	-52.1558364965384	-27.6279452177571	-51.996827768607	-61.5895583763864	-52.5021055782739	-45.2002580471466	-59.0203206943708	-45.3843133397712	-28.0449819881033	-50.7195797169514	-28.0685053926652	-27.1241352155983	-56.7658559473782	-27.128854195914
166	-41.1480812412937	-29.4751918491383	-55.0891727411884	-29.4871312643601	-59.4200290150771	-60.6812468834544	-65.4053295640581	-52.8746333454839	-60.0547260282653	-53.7974114917077	-29.5624921477424	-52.9284364245674	-29.5825457398642	-29.4569723485201	-56.5362301352378	-29.4654893026988
166.5	-41.7003669679703	-31.7156181435226	-59.435525188447	-31.7229660047923	-54.1086654836378	-59.5890395187421	-55.5541694312599	-54.5909306582497	-57.3534253813446	-57.8640356239721	-31.1680936258534	-56.3049283037359	-31.1814216900617	-32.1295431864016	-53.9388872710859	-32.1582698669656
167	-42.3161421479428	-34.2554924936999	-63.573678955009	-34.2605766611836	-49.2080564734485	-58.5006772573662	-49.7518422692436	-54.2391481582698	-57.3579343609714	-57.143605928242	-32.97723473797	-61.9600637020827	-32.9827273132087	-34.7226770586591	-56.4808959472409	-34.7517450492753
167.5	-42.9944646342725	-35.6576173722879	-60.6167497650396	-35.671502988831	-47.1291170929976	-57.8040558314434	-47.5177852150069	-53.7266981734174	-58.2554084785679	-55.6141363075881	-33.7334360405753	-65.9473401234903	-33.736045342662	-35.9145336834062	-67.6413763743973	-35.9174527633433
168	-43.7346922959002	-33.7393443999193	-58.210868356305	-33.7548828826034	-46.9614431237506	-57.8955874088339	-47.326617827552	-50.1754659819313	-54.2472630776407	-52.3334298023729	-32.0965404472301	-60.9387407708282	-32.1022139062338	-34.2322213866969	-61.7099714895344	-34.2399909699077
168.5	-44.536266140999	-31.0180840298635	-58.130501331263	-31.0265361394267	-48.4826742469668	-58.8451035654855	-48.9017845972647	-50.4326291472835	-52.7879166138792	-54.2145844888271	-29.9787496878559	-60.22224812432	-29.9828577769702	-31.3081285345597	-59.5208291387213	-31.3146876030073
169	-45.3983727569966	-29.1299879591741	-58.1246962850572	-29.1354655215026	-52.4115853044333	-60.2847806625114	-53.1852911861046	-50.3176307113313	-55.4218816706457	-51.9211360685598	-28.6064623599692	-61.149302301256	-28.6088812785886	-29.0242375550267	-62.1572231894305	-29.0263490561589
169.5	-46.3193976474537	-27.9679409589375	-58.1130290153085	-27.972143244905	-59.8412990155913	-61.9759303487125	-63.9495996874471	-46.8842614294842	-63.4666146828113	-46.9807249784577	-27.9049297110018	-61.3530043534185	-27.9068934104963	-28.0861376627988	-61.4602570226472	-28.0881350959022
170	-47.2960320697543	-26.7747076937739	-60.0612625841402	-26.7767458183438	-54.3655296206257	-64.3695896481825	-54.8226536462629	-46.3257161214769	-82.1360990671026	-46.3268558541595	-27.0881768195035	-64.3302131838751	-27.0889964566941	-27.5885685834522	-59.6680685577329	-27.5912599253602
170.5	-48.3218326704296	-25.2759009096656	-65.3926218738042	-25.2763237080846	-50.0777718076709	-67.1845047477328	-50.1631551576997	-48.1392864844321	-61.478615442891	-48.3454047936795	-25.757303203134	-79.4099519524651	-25.7573219323834	-25.7345260207213	-57.6442352073724	-25.737324701204
171	-49.3849830268675	-24.0051039195716	-75.3978242823754	-24.0051354343205	-48.4552459181834	-66.814391565777	-48.5190807292925	-48.8226344556887	-55.3311309121038	-49.9208538816824	-24.4843536458105	-64.0966553006027	-24.4848285192607	-23.7716027521444	-56.1252291065805	-23.7741294191146
171.5	-50.4650705740757	-23.2147609343794	-58.10456438263	-23.2161698156919	-47.8232992798339	-63.8167764935189	-47.9339508088855	-51.3404130270076	-54.4920196555692	-54.2138595026138	-23.6267581564175	-55.0008636847593	-23.6299243105755	-22.9743069656787	-56.4059739233698	-22.9762780997667
172	-51.5291355854549	-22.9017843245017	-52.078828383403	-22.9070365394293	-48.1971716644938	-61.4743659421703	-48.4063327889372	-57.2469866363709	-57.8192008314195	-66.3322096398975	-23.2234136198602	-49.9464175039545	-23.2326594547285	-22.9633034350679	-55.4141232568247	-22.9657741683186
172.5	-52.5285336595784	-23.1823289378564	-48.9713598682717	-23.1937960602572	-50.4694956957558	-60.1978356644359	-50.9583313330556	-52.3486925019646	-55.8273238455618	-54.9362846223998	-23.390267358095	-47.0959256353714	-23.4088088736369	-23.2555315689095	-54.2129053923554	-23.2590167165014
173	-53.4004582232853	-24.1513399719141	-47.1784447664568	-24.1730248820234	-54.987778451783	-59.6877227645925	-56.784768582344	-51.3531267287743	-52.9533408714302	-56.4647561221091	-24.2217616262936	-45.4346338998353	-24.2547335767382	-24.1893296183044	-53.4518330969031	-24.1944794309416
173.5	-54.0794289827053	-25.7027380417731	-46.2031419308882	-25.7416144642905	-58.1987628091174	-59.7785705593444	-63.3565488509842	-50.9292539087728	-54.8041603890244	-53.2188272382897	-25.6313960177466	-44.5740924707228	-25.6871530351651	-25.8756403997531	-50.0534614558891	-25.892268143681
174	-54.5194407626343	-27.3262521874818	-46.2358508861105	-27.382438525759	-57.9970870984532	-60.6911077842853	-61.3485216358016	-49.4037600242653	-61.6778949823727	-49.6689536152064	-27.1654967724795	-44.7298893591232	-27.2422643395236	-27.2161207016614	-47.8438364042327	-27.2538691230973
174.5	-54.7151210572127	-27.813645982235	-47.372968082806	-27.8619815291627	-58.1445137420559	-62.727052262523	-60.0029288846873	-49.5010155516986	-62.0464108152675	-49.7496829384102	-27.7080234577948	-46.0296337961681	-27.7724165011797	-27.2908305248887	-48.5598587227309	-27.3233772887839
175	-54.7043846703429	-26.7398683476513	-49.4287462131367	-26.7633143225718	-55.7338860120719	-66.0375140609025	-56.158998393654	-48.7159179011035	-65.8641823539352	-48.8004806599604	-26.793099554523	-48.3247548634616	-26.8237297232205	-26.1205060001673	-50.8456683211479	-26.1351615004491
175.5	-54.550097642631	-25.1186829000593	-52.8374484465619	-25.126032694528	-51.1224751363339	-71.1654293135377	-51.1656914698449	-45.0222793458575	-60.0628081470999	-45.1605165551988	-25.3046986854683	-52.0711185628633	-25.3138524541103	-24.2930248661782	-50.3638959624641	-24.3037705578588
176	-54.3166840131364	-23.5778327038966	-60.5587094633545	-23.5787031465352	-47.1393903153967	-82.85416133939	-47.1405554214614	-43.4096409201202	-53.3003138513391	-43.8795349213007	-23.8175594256244	-60.4209911979879	-23.8185089117162	-22.8910860534117	-50.2735696162008	-22.8990281103695
176.5	-54.0559833852923	-22.463454261003	-63.4322072238787	-22.4638017382634	-44.3318050929955	-79.1123758564486	-44.333249865512	-45.5402761491495	-52.3967991026252	-46.5433185903694	-22.6549660697286	-62.1700157916079	-22.6554516976181	-22.0828980510293	-53.2216920942781	-22.0862405556899
177	-53.803955054945	-22.0156661178052	-54.4550957498951	-22.0181433413744	-42.6375760646953	-72.6693146253571	-42.6418895280275	-46.8432619164633	-56.1907275632786	-47.3797841465412	-22.0603728192634	-53.7933311635882	-22.063287790121	-21.5628825519828	-53.5264925871584	-21.5656467013531
177.5	-53.5832092493745	-22.2077619064804	-50.4121289909251	-22.2143335825066	-41.7766948580841	-70.9624516272505	-41.7819365403533	-42.3557166569104	-66.5824279904262	-42.3721579125232	-22.0285751330071	-50.0506570224166	-22.0354287330609	-21.395998283161	-51.0417340967947	-21.4007129003958
178	-53.4069807755412	-22.7835108891894	-47.9351718252697	-22.7967934611369	-41.2134061193997	-71.1915344982477	-41.2177731859319	-40.4133460200674	-60.3234086208966	-40.4579121015281	-22.3322530995343	-47.8080826446054	-22.3445789673056	-21.7435575340312	-50.1169179311021	-21.7498782207834
178.5	-53.2825593918733	-23.3971820046055	-46.7690854478399	-23.4172080355894	-40.4919763108986	-72.7049576327393	-40.4945861676186	-40.3038690132868	-57.0713355534134	-40.3962641739523	-22.6759792957394	-46.793691868507	-22.6928392261533	-22.3399571194856	-47.9159408872943	-22.3520015985005
179	-53.2137198293062	-23.7677132687206	-46.6712469973678	-23.7900256580978	-39.8854168096866	-75.8527922640632	-39.8865160729841	-40.6855962783835	-56.5232239805817	-40.8003445953212	-22.8717151293179	-46.7483724811122	-22.8895393060696	-22.7784408003235	-45.6849602852668	-22.8007378158671
179.5	-53.2022774663014	-23.810380027921	-47.0891918244649	-23.8308409771367	-40.0590288124842	-82.3880847860817	-40.0592828462321	-40.9190492895782	-58.2851956273932	-40.9994357303173	-22.9109922018141	-47.1417122373145	-22.9274182598069	-22.9024055744994	-45.3295363310809	-22.9273122621768
