Угол	TotalAntenna	TotalRadom	ThetaRadom	PhiRadom	TotalReflaction	ThetaReflaction	PhiReflaction	TotalRefInterpolation	ThetaRefInterpolation	PhiRefInterpolation	TotalRadomeCombined	ThetaRadomeCombined	PhiRadomeCombined	TotalRadomeCombinedInterpolation	ThetaRadomeCombinedInterpolation	PhiRadomeCombinedInterpolation
94	-5.58845340124471	-11.1133019265704	-33.3462409268075	-11.1393509960271	-45.7058121030119	-50.5730019550101	-47.4195198949626	-47.3597795557354	-52.4414131167965	-48.973424174141	-11.0581778627714	-32.2804700624417	-11.0910781026801	-11.0359737272125	-33.8343275094839	-11.0588345297178
94.5	-10.8392957506306	-16.6418636390391	-35.0877382695919	-16.704427172615	-45.1028102867909	-51.2862445848626	-46.2992485704671	-46.7711616889301	-49.5663718605504	-50.0077616315335	-16.7263957323811	-33.9182191792228	-16.8101063944328	-16.6317797797442	-36.8772921179241	-16.6730173744265
95	-21.4787950988922	-15.077722690182	-37.3086519156219	-15.1037838533474	-44.7503136950062	-52.287677223868	-45.5926472959372	-45.3427884181167	-46.5814379707658	-51.3957619903622	-15.3264713950561	-36.0385680834055	-15.3634903603672	-15.1845240383705	-40.4078346836653	-15.1975889455429
95.5	-22.4718224782224	-12.0304965267161	-39.3679365267544	-12.0385214612139	-44.6794521160363	-53.5586647459918	-45.2814802452603	-44.4158130575185	-45.2264608703728	-52.1043549888437	-12.2126875926631	-38.1650152357016	-12.2237310129573	-12.1128189544096	-40.9514864027984	-12.1184970335253
96	-14.521547325546	-10.6612551592722	-39.8825597554921	-10.6664540869035	-44.9063204085465	-54.9658192229821	-45.3573343725842	-44.6394241835269	-45.6164746156028	-51.5974677646945	-10.8035840012572	-39.0681268569742	-10.8100651806787	-10.7369410306856	-38.7381346764747	-10.7438277000833
96.5	-11.9129531491148	-10.58184832057	-38.783985689541	-10.5884233739889	-45.4260796568038	-56.1314404286819	-45.8119105190888	-46.2558805612813	-48.2474529820109	-50.5995616348643	-10.7010238283805	-38.2663036143543	-10.708638251362	-10.6657603399813	-37.1157142488137	-10.6756068233473
97	-11.1740394338172	-11.587800808992	-37.4363792984446	-11.5991115713471	-46.2063934548346	-56.6320183121351	-46.6191522369935	-49.1040909895752	-55.9248313615615	-50.116478470339	-11.6902550519988	-36.9634133194337	-11.7031706376489	-11.6878319468881	-36.5760434379775	-11.7019465509919
97.5	-11.6365578068123	-13.7415813239916	-36.5013741273225	-13.7646465535883	-47.1722862499524	-56.5739766573591	-47.7017283565793	-49.9684134765028	-57.7403229395792	-50.7621490958513	-13.8290054385244	-35.9848857997229	-13.8555222585859	-13.8641280361144	-37.0018401771888	-13.8852663130009
98	-13.1808974250306	-17.4606721228165	-36.0784612800379	-17.5207905833636	-48.1772000311669	-56.4477670860459	-48.8774791516639	-46.8492915430334	-47.9704917625995	-53.2788490637819	-17.5352630823604	-35.5063187870842	-17.6051131065839	-17.6218486435219	-38.3040907756203	-17.6591240627009
98.5	-16.0313424205856	-23.7309611099949	-36.1237038807132	-23.9887937458763	-48.9924727493675	-56.5318033012007	-49.8343854424288	-44.1354136087912	-44.2248227167077	-61.0440669637754	-23.8625448988675	-35.4968434740122	-24.1713638230544	-24.009484313517	-40.3486366097307	-24.1115696465604
99	-21.1337265997556	-25.5307164433341	-36.559804005389	-25.8876608187765	-49.4131565178434	-56.8145936072444	-50.2851450484683	-42.6625309587462	-42.7290970937703	-60.8410812114555	-25.9587423707131	-35.8759974529349	-26.4256092324126	-25.7897569980994	-42.3554899835528	-25.8865945706918
99.5	-34.9136759547946	-19.9400552123094	-37.2782156124243	-20.0209662069831	-49.4594105742696	-57.2102294404361	-50.2573878795681	-42.2097957782018	-42.8529225230295	-50.8222690480149	-20.1883479988912	-36.536835754802	-20.2902115371995	-20.1096493603933	-42.4272261355773	-20.1351942041042
100	-27.178747456742	-16.9299260047336	-38.119145830604	-16.9630787051568	-49.3812861812836	-57.7381090338471	-50.0666474000504	-42.6920225897621	-44.7081024446162	-46.9939021349832	-17.1158344473487	-37.3354899183384	-17.1573194731315	-17.1146150443174	-40.9107084248014	-17.1327736537388
100.5	-20.7587593797812	-15.5741194920427	-38.8815217298224	-15.5944458706219	-49.4499929959079	-58.5059858306124	-50.0263395626044	-44.217523294105	-49.3223360102311	-45.8207777903293	-15.7317345482052	-38.0949034189826	-15.7570118478189	-15.7789868364202	-39.8210617204793	-15.7961435608895
101	-18.2594845355218	-15.3169809590479	-39.4111040095272	-15.3339328959579	-49.8347474544898	-59.5825875377836	-50.3212657173307	-46.622152823962	-61.5765930597023	-46.7632030252751	-15.4563011285729	-38.6687351757399	-15.4770779608562	-15.5258014051196	-39.9512447778841	-15.5415059358584
101.5	-17.4409665370794	-15.9699821760694	-39.7112904242796	-15.988371791312	-50.5989931383801	-60.9648614063643	-51.0177552279144	-47.6693771674476	-51.6480020642379	-49.8883815337789	-16.0935667760557	-39.0416668377803	-16.1156507912861	-16.1517811444499	-41.623006844011	-16.1641201040778
102	-17.7978178092488	-17.5497370668659	-39.9257953524228	-17.5749392394921	-51.6915554099694	-62.6460996371183	-52.0549451758008	-45.8244990569023	-46.3953237517588	-54.919601284514	-17.6569791176067	-39.336043452365	-17.6865835855568	-17.6636648916946	-45.0838486943805	-17.6715382413528
102.5	-19.2708520806856	-20.2781683398366	-40.214318726076	-20.3224661523459	-52.8894922291356	-64.4990686655218	-53.2001386901674	-44.1608283073144	-44.4181998192031	-56.5611169429795	-20.3692174950164	-39.7006353297226	-20.4201726107795	-20.2770067477797	-48.0336879956447	-20.284292601176
103	-22.1558962418287	-24.6048815463918	-40.6735227546328	-24.7136105222121	-53.8416215936555	-65.7515574746518	-54.1308024488178	-43.7836826756343	-44.1041113404882	-55.263441493649	-24.7058031734218	-40.2192794802163	-24.8295717547337	-24.4357710010517	-45.5156643653698	-24.4697721759712
103.5	-27.6597856968729	-28.7851246162413	-41.3359073718646	-29.0334747332188	-54.4311021954448	-65.6096819713524	-54.7754769421102	-44.5398992559446	-44.8740478080903	-55.8443496288699	-29.0871515136488	-40.9083209260292	-29.3825115117799	-28.684578886519	-43.081287950183	-28.8453195096381
104	-48.4867842650407	-25.5449337731876	-42.1909584175562	-25.6399779224396	-54.9583788322985	-65.1211821612901	-55.3982355288188	-45.9293135542517	-46.2705072049716	-57.1466272627832	-25.8092304053685	-41.7596135336785	-25.9209996916094	-25.7426158783588	-42.222599768401	-25.8414065855269
104.5	-30.3251505368928	-22.0022078615365	-43.1715947008879	-22.0355128904182	-55.6718707551986	-65.542756131359	-56.14403157793	-47.0651981823723	-47.6812168435864	-55.8514717894988	-22.1599810947286	-42.7470944754118	-22.1980856421348	-22.153443049071	-42.304140995524	-22.1955952662167
105	-24.7768278812674	-20.1315747878305	-44.084468452145	-20.1490881819179	-56.3655641712045	-67.1359082045058	-56.7454067279389	-47.1730674917462	-48.5424185264905	-52.8524629409785	-20.227572129708	-43.7425060745177	-20.2469479164578	-20.2371468485668	-42.5559312267841	-20.2626845693216
105.5	-22.4370942939529	-19.533632261485	-44.6257764514917	-19.547098398381	-56.637419691142	-68.6546259324255	-56.919311222524	-46.4612776699862	-48.749456770795	-50.3381934165773	-19.5815400737174	-44.4661779561365	-19.5956663157736	-19.6100251944604	-42.492110016966	-19.6324483383525
106	-21.6333565576456	-20.0555637953345	-44.7207331418431	-20.0704234990425	-56.6197109209771	-67.8010102931439	-56.9638613121317	-45.438292182339	-48.2250516591646	-48.6842660744642	-20.0566173123398	-44.7799833027236	-20.0712788859352	-20.1091390055018	-42.0675819719326	-20.1368930947237
106.5	-21.9554570291064	-21.8022256689685	-44.7516096413779	-21.8243031398162	-56.8320734793213	-65.9279086545195	-57.4027952296249	-44.3082928505116	-46.888572538888	-47.795918778291	-21.7491838939489	-45.0176439952467	-21.7696937868342	-21.8298182618931	-41.3363804002256	-21.8787479315881
107	-23.3756341934115	-25.2435214807691	-45.1898590564627	-25.2877149763839	-57.4873959966415	-64.5840001777487	-58.4301762637697	-43.2377672076657	-45.3018036897066	-47.459658278545	-25.1141718541913	-45.6760160003041	-25.1524997415632	-25.1992472950885	-40.4735125858738	-25.3301309854175
107.5	-26.2097730531316	-31.9535638990141	-46.2474956703503	-32.1182277675351	-58.2626031540709	-63.8243936544356	-59.6763695859936	-42.4719778627768	-44.1481581638244	-47.4177817762148	-31.6641961834152	-46.9914929026419	-31.7934675001733	-31.2645676113189	-39.8381257435487	-31.9139380740929
108	-31.7125369410165	-37.9498954077184	-47.7378689834325	-38.4316807090476	-58.4510396080632	-63.5535984343884	-60.0553008966082	-42.1873828215311	-43.7226499801191	-47.4484296798326	-37.975469810539	-48.7310858639953	-38.356661010486	-34.3240600720301	-39.7047846647711	-35.8095564641514
108.5	-54.4898846574594	-29.8046825357339	-48.9941841482491	-29.8573405393402	-57.8587102522707	-63.8098864562274	-59.1314876789699	-42.3781186379161	-44.0240923903106	-47.3887579833768	-29.8021830215297	-50.1026702364389	-29.8428994636373	-28.6229405249412	-40.1383181553108	-28.9406538078894
109	-33.7417504971836	-26.4343163707421	-49.4341992506757	-26.4561379735509	-57.2231617980191	-64.4594159061786	-58.1327500303549	-42.8836325212644	-44.983874222829	-47.0466661418516	-26.345900326025	-50.5755892286178	-26.3623302918598	-25.6482336241054	-41.0861667548512	-25.7742057268174
109.5	-28.1938303418075	-25.2300584198193	-49.3665441247633	-25.2468454868199	-57.228314698846	-64.889364553723	-58.044625903385	-43.4707096767797	-46.5441080814911	-46.418814826541	-25.0895869982707	-50.6729670935168	-25.1016109537862	-24.4966374295871	-42.4118808845517	-24.5673983064139
110	-25.7556217338771	-25.4065493711224	-49.3427102212417	-25.4241305092757	-57.9065010167052	-64.5479520153177	-58.9672086544093	-44.0429786034569	-48.4891681259155	-45.9760042691386	-25.2372084886894	-50.9380477169468	-25.2489111703436	-24.613367244616	-43.7521594533969	-24.6666475100969
110.5	-24.8113955036272	-26.8212730047823	-49.7172960530448	-26.8436241140991	-58.4330465531812	-63.8538289195616	-59.9023117379559	-44.6889999168643	-50.1130028866347	-46.1569692367812	-26.6566225486274	-51.6117848357369	-26.6705208848609	-25.8952374215093	-44.6427544535023	-25.953574705689
111	-24.9485361672192	-29.5933950139218	-50.825713158846	-29.6262191018637	-58.0687738120515	-63.4489622927634	-59.5544888647402	-45.30622643589	-50.4542124263609	-46.8903407999573	-29.5169965683585	-52.9368797980962	-29.536802071838	-28.4427124553334	-45.1355500033856	-28.5367265091039
111.5	-26.1115322789692	-33.8959273906681	-53.0540656304035	-33.9489693902839	-57.5540149204989	-63.5038341396421	-58.8272545430784	-45.4349226903222	-50.2497782876382	-47.174177127926	-34.1776268233463	-55.2464319837216	-34.211715261414	-32.497193168532	-45.9805245198559	-32.6964324917996
112	-28.5303972162318	-37.9224535795841	-56.4009034505811	-37.9845462385945	-57.4438679727097	-63.7625071526554	-58.5982870918043	-44.8214446728468	-50.562294449638	-46.1682351193747	-38.7397652520981	-58.7123835040178	-38.7836907720475	-37.990940743184	-47.6434801015392	-38.4888959368164
112.5	-33.0845140157085	-36.6362712857733	-58.6120007791534	-36.6639147713883	-57.2347194226539	-63.6069344374466	-58.3729554499618	-43.9108022222848	-51.1028358016149	-44.8307583005811	-36.5191314155467	-61.8842738858824	-36.5317759293997	-40.1395843733059	-49.3897475520654	-40.6890650063314
113	-45.1412184109575	-34.8644868876181	-57.5338580965997	-34.888038695424	-56.613801026186	-62.6471102949822	-57.8589601921547	-43.0408842435708	-50.2633239070951	-43.9536973961913	-34.3383543550888	-60.7829294447708	-34.348213054926	-38.0930046527112	-49.0056930742458	-38.4600665508796
113.5	-39.508129266719	-35.002312283577	-56.5739159491485	-35.0326610118705	-56.0833534389386	-61.4197544651332	-57.5870568975208	-42.2962440685964	-48.2178900626514	-43.5791235335174	-34.435555037206	-58.5518941783741	-34.452420310688	-37.3167656137589	-47.2144705803374	-37.7858568073721
114	-32.226541302528	-36.8803369828687	-56.4533649378047	-36.9285193806123	-55.7573038104046	-60.6447145451336	-57.4612627449379	-41.7876006073347	-46.2610743931559	-43.7054042972149	-36.784094829372	-56.9872381994188	-36.8257386436731	-36.9686061882675	-45.6287903754401	-37.6041659746372
114.5	-29.1619581780053	-37.4123687833841	-56.6197140527385	-37.464809568514	-55.2386664984686	-60.573664222766	-56.7429506954715	-41.7175338991174	-44.7612942651137	-44.6946292738183	-38.3709573352592	-55.6352471719218	-38.4532695788669	-34.7724368779458	-44.4222663142537	-35.2707214160303
115	-27.7873066103873	-33.9528987940508	-57.1007820907697	-33.973987502871	-54.546209625683	-60.9983823511271	-55.6607708473509	-42.0604282188526	-43.8549456292498	-46.7652012897206	-34.2254451341249	-54.3921377516849	-34.2674416423595	-31.884279659002	-43.6067981617217	-32.1866673597065
115.5	-27.5216161798378	-31.0719929958017	-58.1714169132626	-31.0804704553	-53.9480478527178	-61.4383034545224	-54.8005312169859	-42.3444143969609	-43.9975154364718	-47.3396274005209	-30.8396494932374	-53.8730915895961	-30.8613027044614	-29.9297225414853	-43.6165519813417	-30.1196389925739
116	-28.2192516804671	-29.6681908405438	-59.2833753943826	-29.6729387587672	-53.3643115715506	-61.7113078577507	-54.051354810286	-41.9336933357447	-45.8806568386816	-44.1739405979566	-29.2168060989551	-54.5601433395895	-29.2295143517391	-28.9627420603969	-45.1188101713037	-29.069277321408
116.5	-29.9785958769577	-29.4423184332601	-60.2389301528548	-29.4459350622423	-52.7670326064892	-62.1243366253444	-53.3022628069444	-40.9503626845176	-50.7677587800731	-41.4287090918779	-28.8988609602406	-56.6559279499486	-28.9061461659906	-28.7389578104412	-49.053709747641	-28.7795401100179
117	-33.2690963594305	-30.4813372187628	-61.5234652100209	-30.484754985268	-52.4047221235536	-62.7131974610356	-52.8293363322746	-40.0128339604181	-56.1780801491042	-40.1191415396682	-29.9275883575931	-59.1034392388109	-29.9328420165821	-29.4777663184066	-52.4488726747711	-29.4997333596165
117.5	-39.961309980329	-33.6835989055296	-60.7700439477458	-33.6921017626343	-52.2498723165932	-63.0243959241916	-52.6293330575687	-39.3832061491838	-49.9536908590586	-39.7817831987686	-33.1874273200624	-58.919503318813	-33.1990460194928	-31.8620681596836	-47.7921783796302	-31.9743672254885
118	-53.6185168045425	-42.3683637651147	-57.4911433279496	-42.5039666273532	-51.8658728309886	-63.0099368997969	-52.213108237536	-38.9542461608972	-47.4820895331108	-39.6110347850261	-41.1448769098826	-57.1568248155896	-41.2550528260507	-35.4847256188092	-45.6549597796172	-35.9237910325483
118.5	-37.580749312084	-37.5929348986925	-54.3829328140429	-37.6848468555813	-51.2029366436615	-62.8848318632118	-51.508268371988	-38.61095224082	-48.2608918331328	-39.1092233868407	-36.0254388177737	-55.4279586643496	-36.0755617027932	-32.8141797697806	-46.6516259895107	-32.9974840763734
119	-32.9661626996779	-31.2419415805757	-51.5839248119337	-31.2822690342107	-50.7949257746074	-62.1804875477473	-51.1226521639497	-38.4619208472745	-51.7589003792263	-38.670108102275	-30.475929024025	-53.4760025475924	-30.4977496665345	-28.7842806656611	-48.9522385357826	-28.8262648812961
119.5	-30.7443780009873	-28.9402577396137	-49.0960634675451	-28.9823601693096	-50.8726374456394	-60.8748229198788	-51.329969588649	-38.7076680173096	-53.6067505623495	-38.8505577269499	-28.6157366863584	-51.369262041586	-28.6388353149248	-26.9397144162374	-46.7641635890067	-26.9851724148871
120	-29.7919551709487	-28.7441331685979	-47.3308498432974	-28.8046863246683	-50.9598229337647	-59.8275221786685	-51.5635655969801	-39.3556463959153	-50.1430922747201	-39.7339291845689	-28.9096092483868	-49.6428753105227	-28.946447440866	-26.7522413536303	-44.2335256844046	-26.8305055647666
120.5	-29.7797428514213	-29.9535791919053	-46.2872171798354	-30.0557957650788	-50.5358716802653	-59.449977401366	-51.132735416735	-39.947856596723	-48.239271045083	-40.6444982496395	-30.6936996120911	-48.4399879928611	-30.7672914875813	-27.7186040305004	-44.0463266030074	-27.8209615799262
121	-30.6448603400603	-31.9865616505863	-45.5470740815299	-32.1822111858179	-49.9424517182422	-59.6711026958506	-50.431250304108	-39.7509893757971	-48.1938626586234	-40.421809930888	-33.0200516837401	-47.3958446260197	-33.1815829309909	-29.3744381280987	-45.6223203145533	-29.4787177969303
121.5	-32.5247519146212	-33.9308502259431	-44.8493317190534	-34.2974015825605	-49.59135839471	-60.386255613013	-49.9689636796924	-38.8574778552258	-49.3178387892084	-39.2667884878438	-34.0727027287018	-46.2708574300935	-34.3427252683952	-31.2718342549219	-47.3155540368208	-31.3811968961827
122	-35.922616250575	-35.1823750337995	-44.4396334140084	-35.7308995874281	-49.325274663799	-61.4299476455692	-49.6013631588406	-38.042737946826	-51.0139658662013	-38.2675680866602	-34.0441883142426	-45.4066593415437	-34.3737298021909	-33.1893596384285	-47.8432056965469	-33.3406964476057
122.5	-42.8241661951402	-36.8367456292782	-44.4087777517638	-37.6716945504159	-48.8647953579951	-62.3444540602242	-49.0642071706988	-37.6768654800404	-52.9384547636076	-37.8081375868895	-35.1620554604505	-44.9670034088089	-35.6418536280184	-35.1265420397876	-47.6692589992761	-35.3753673071512
123	-55.004393187966	-40.0826231435804	-44.4633063307527	-42.0528111571143	-48.1883442955548	-62.8558488480671	-48.339197550732	-37.6963217311749	-54.4519352194211	-37.7889721200042	-37.9836006671368	-44.6819011765412	-39.028711596459	-35.8627238863081	-47.304894442255	-36.1860441934912
123.5	-39.8487791768585	-39.7228009044981	-44.285687569688	-41.591747800101	-47.3841703756772	-63.071769564539	-47.5030076569243	-37.9568020531704	-54.6111354749116	-38.0516625424488	-37.1079896652161	-44.2116773740241	-38.0490542878855	-33.606283140513	-47.113495695803	-33.8044045775507
124	-35.266457712315	-34.776757377466	-43.9697565581616	-35.3340059174253	-46.4532248835605	-62.9696786846895	-46.5511800812319	-38.4005704599004	-54.7028526271642	-38.5035365513726	-32.905944313094	-43.6469997108222	-33.2884737517708	-30.6542817012349	-46.8503399023641	-30.7598285190742
124.5	-32.9833170116042	-31.1785876807197	-43.5074771790282	-31.4403565924001	-45.3485114449786	-62.8971584344259	-45.4255603304746	-38.5609652356693	-55.1731918009113	-38.6567601818857	-29.9955801755264	-43.0089536329975	-30.2181824196731	-28.2461116830789	-46.1018698101083	-28.3178565448692
125	-31.9107100933413	-29.0270996357446	-42.9417466359421	-29.2071064158566	-44.1910697359436	-63.1750286909949	-44.2462961456067	-37.6134889834611	-53.963474916473	-37.7153169730426	-28.5245840099153	-42.318752275699	-28.7097637945953	-26.4769823746099	-45.7860346134825	-26.5282021368961
125.5	-31.7141516871235	-28.2951672414441	-42.574867144913	-28.4603820120872	-43.1593798047668	-63.2223385589644	-43.2023965450675	-35.9765586901986	-52.3010698743947	-36.0789928558459	-28.5849615151716	-41.8418895715998	-28.7951250216801	-25.5728408602423	-45.9077175867439	-25.6132346651367
126	-32.3033035944562	-29.1075965752935	-42.4777685598268	-29.3122213337444	-42.3091204961095	-62.5366495020383	-42.350530020437	-34.7142240147691	-52.5239581919805	-34.7867396457179	-30.4279041177776	-41.6568129329465	-30.7681514533357	-25.7524571582496	-44.7851869329335	-25.8070629568542
126.5	-33.7453010343732	-31.7172551427996	-42.6095359007213	-32.0861214776041	-41.6781083151756	-61.4762355224818	-41.7238441250896	-34.1549080931378	-55.2821422798581	-34.188539215691	-34.505874045207	-41.7335702788078	-35.4174585835067	-27.1123469592144	-43.5615927891975	-27.2118474572956
127	-36.3309285279057	-36.5912149659888	-42.8448450503538	-37.7656237598323	-41.1636931393406	-60.4614812639374	-41.2150467101624	-34.115747936957	-57.5067161740046	-34.1356860480613	-40.8009884362748	-41.9494393473888	-47.1392859609311	-29.5864466032585	-43.7578962412235	-29.7559136044857
127.5	-40.9861629378272	-39.5763630776996	-43.1014674150167	-42.1264665852801	-40.4574180061049	-59.799021259807	-40.5082530565839	-34.3563782751265	-54.0217934895969	-34.4035409894215	-40.9277454755451	-42.2441447537297	-46.7532988920394	-32.2035990907807	-44.0065264894998	-32.5002457630958
128	-52.9253140412304	-36.3874644671706	-43.4180513449467	-37.3464027522353	-39.5853577626632	-59.4185158935489	-39.6307242178932	-34.846495493005	-51.4858396711549	-34.9416875701887	-39.990342843989	-42.6660716722681	-43.3631561461408	-32.7742428556234	-42.3202525306237	-33.2853202154793
128.5	-46.4791246187595	-36.0969628654291	-43.9219425607192	-36.8801338507948	-38.7958945848936	-59.1547778185045	-38.8360646878605	-35.5691190074162	-51.1306168867255	-35.6915072117167	-42.5446647249607	-43.2956212370072	-50.5364291064884	-32.5782507848366	-41.0887280422989	-33.2378813029558
129	-39.3677399607462	-40.1747874163666	-44.5151962539099	-42.1682648267721	-37.9945770541825	-59.3203875911844	-38.0266994840148	-36.0931831527324	-53.0679782355024	-36.1812271119409	-39.0626742607602	-44.0310266303122	-40.7282742518203	-33.5345453372621	-41.8420995306625	-34.2283849617058
129.5	-36.0738065523292	-43.5084508879632	-45.0831884271066	-48.6778155339736	-37.110229829253	-60.0492801599817	-37.1323600282064	-35.9203709231889	-58.9116414634402	-35.9422359518031	-34.930416060952	-44.7985923411305	-35.4028881290971	-34.727541351267	-44.493022150776	-35.2119732122057
130	-34.3066949456703	-36.4537200163602	-45.1795550547529	-37.0790235998565	-36.2965225386068	-60.8006820733327	-36.3119444863441	-35.4875813009815	-68.3187331323007	-35.4898448103624	-33.5698180327129	-45.1750572343409	-33.8807862691904	-33.5854555831245	-45.3546947060048	-33.8844936750148
130.5	-33.477654890282	-32.6348490942827	-44.6219004907212	-32.9187703437615	-35.5345299666191	-61.1093005646097	-35.5465778153127	-35.607111082558	-55.2382336035381	-35.6546497302483	-34.2379688879496	-45.0000236310063	-34.6185698819264	-31.2596840602401	-42.5845430984271	-31.5922045052532
131	-33.3755088588461	-30.8794343870131	-44.4182181656502	-31.0760878063542	-34.7350618490176	-60.6413869972336	-34.7462230193361	-36.5990241692598	-50.5125072032741	-36.7790802142035	-37.0383520485226	-45.3251939860617	-37.7357897616373	-29.9395091112127	-40.9625654934865	-30.2969705162476
131.5	-33.9435591553974	-30.7654705919754	-45.486914782188	-30.9144295243578	-33.9160144039556	-59.6575404916415	-33.9276078152695	-38.0145066516573	-48.2304564551203	-38.4487367769063	-39.7951061118268	-47.0401842020753	-40.7026410355139	-30.2841200715666	-41.598208916255	-30.6174986823249
132	-35.2373518015371	-32.3417989094092	-46.8747769091733	-32.4974841782356	-33.0986043572215	-59.2269736528658	-33.1092085468004	-38.7372445827909	-47.453662829383	-39.3640083037794	-35.8244445471604	-48.817707100618	-36.0481070538458	-32.4153858601215	-44.9980605954354	-32.6618663667303
132.5	-37.4702972504869	-36.1353441358857	-46.0270727005378	-36.6051175289784	-32.3370793037753	-59.4131187099998	-32.3456025780628	-38.8552456133852	-47.7938814641637	-39.4485071351623	-32.630596704507	-47.693821479318	-32.7681018503554	-36.0929620259981	-52.1404997348377	-36.2022273485919
133	-41.2494953170643	-42.3777934195444	-44.5072056956671	-46.4943284847189	-31.6338599929033	-59.6554991704989	-31.6407142921877	-39.5397673219223	-48.6562939985853	-40.1075910508123	-32.121824072854	-46.0486478608717	-32.3013162950174	-38.0630151968061	-52.7214779913843	-38.2141883826779
133.5	-49.0230439204115	-39.1315060615354	-43.9586034980691	-40.8647435862121	-30.9319844858546	-60.2472326306714	-30.9370720963258	-40.70975077124	-49.3927558857202	-41.3417250469917	-33.9323961275274	-45.4029793310162	-34.2535281823582	-34.8711411898433	-47.4564516529782	-35.117467830806
134	-54.7232622361141	-36.6249359532908	-43.909738785309	-37.5232904487271	-30.3026663991543	-61.018293373712	-30.3063511305723	-40.8935197266016	-50.0973451814164	-41.4492881744386	-33.288454848864	-45.1119213711576	-33.5836532333954	-32.8563936074842	-43.5234683860702	-33.2457986901977
134.5	-43.5542186645865	-38.4876311209417	-43.7347843344648	-40.0288033938628	-29.7925406167042	-60.4010597964258	-29.7963173926241	-40.3647951921321	-51.1028795952898	-40.7475982909228	-29.9768974133722	-44.5951510456741	-30.1295017310312	-33.5834165652872	-41.2292740898736	-34.4028760093659
135	-39.2555976773261	-43.5535783195707	-43.9905176593448	-53.7438481078586	-29.3272603024607	-59.0203288842727	-29.3319237877003	-40.7238958084108	-52.5579676662066	-41.018349237682	-28.7702164001429	-44.4542581249116	-28.8891524109397	-37.4253759562609	-41.2483339751449	-39.7513793229712
135.5	-36.9048483512507	-40.179636623349	-45.540640662322	-41.6732013898767	-28.9289878578566	-58.3682595114154	-28.9339321524274	-42.2877342107821	-55.2855398405905	-42.511156750812	-29.695931421537	-45.5693262814647	-29.8097261484915	-43.4873734200982	-43.7377640345194	-56.0036298915965
136	-35.5873236234213	-35.2506148245993	-48.1868711223863	-35.4773109962536	-28.6412492230288	-58.7129351003876	-28.645523172698	-44.5683081734717	-60.1798270684839	-44.6892751233675	-32.7133760594716	-48.0111115149226	-32.843543657191	-38.590656411626	-47.7725792724796	-39.1494235756815
136.5	-34.9838408636955	-32.4231841833436	-48.936790881943	-32.5212043489194	-28.4013698594189	-59.5282728997633	-28.4047215319502	-47.6834972476676	-63.546377946114	-47.7975714569923	-36.2327889612256	-49.098025409023	-36.4633237207346	-34.0110364600258	-49.0988137208269	-34.1477540940435
137	-34.9660815072355	-31.5178034603519	-47.2010228884171	-31.6367623040046	-28.207604536538	-59.9799402956057	-28.210493188106	-49.8624163079938	-63.807109532873	-50.0411561333849	-31.2126793364365	-47.2212547492101	-31.3229419381766	-32.2295657515307	-47.5957003125424	-32.3576690390881
137.5	-35.5000986914822	-32.5900632230955	-45.4346882657816	-32.8217244658358	-28.1163616684235	-60.2050505182122	-28.1190473202058	-46.441613801276	-63.3106856325466	-46.5318500701373	-27.3846143026991	-45.0846604645204	-27.4590007312496	-32.9334963271591	-45.9724964617169	-33.1547549796746
138	-36.6267031051567	-35.8696990744988	-44.3420703177975	-36.5356120511331	-28.1257541915559	-60.6159665152924	-28.1282026091637	-44.6732997816825	-63.8653069362739	-44.7259272297082	-26.263176510278	-43.6603522072765	-26.3429853640394	-36.3411780510489	-45.3026612652618	-36.9311053849361
138.5	-38.4866817537826	-41.6034530652802	-44.3216678148413	-44.9269080134631	-28.2178024705533	-61.703343290251	-28.2197492984784	-46.0122937647219	-58.1439014385753	-46.286620204918	-27.0669746428254	-43.4477563249667	-27.168074685503	-41.4872407715527	-43.9659592524564	-45.10338365747
139	-41.4269646855932	-44.575543159377	-45.1266775196604	-53.813464764954	-28.3897989517145	-64.8145522102627	-28.3907883210665	-46.8429552023511	-50.7792220481924	-49.0904380407524	-28.4023471312265	-44.314432661116	-28.5151193612491	-41.3626195965213	-41.6094874777577	-53.9386660682498
139.5	-46.3884282239961	-43.943256923863	-45.5909943303539	-48.9500715414528	-28.6629745383797	-68.1881310253915	-28.6634590373822	-44.2252438898546	-47.4198173293508	-47.0587719689608	-28.5023056130876	-45.0342881647665	-28.5999072266262	-40.6048459609362	-40.8340879827698	-53.4938636068326
140	-54.5341053762076	-44.9782003508288	-45.3241417124708	-56.1378411219344	-29.0528110800998	-65.4164638577805	-29.0538144687911	-43.5102816945683	-47.0893934597665	-46.0177154027012	-28.578884613863	-45.0442582658812	-28.6780120539123	-41.8399038007305	-42.7271968228131	-49.1731720571229
140.5	-48.0839198665873	-42.5414979823171	-45.2052060157393	-45.9284676065581	-29.5649200948675	-63.8380637070272	-29.566543964428	-45.7824270461329	-49.339903418045	-48.3068403721116	-30.0414829420409	-45.3567109060102	-30.1711194176025	-43.4547925233692	-47.3943557419299	-45.700042399169
141	-42.6535289773832	-38.251017135229	-45.4337257149425	-39.1731762290215	-30.2848562211147	-62.9096694947057	-30.2872298983373	-50.2045654266389	-53.8110360473063	-52.6907422500639	-33.5813987832178	-46.1928060051341	-33.8262072972096	-40.2781804052157	-49.4691083349363	-40.8357125903566
