Угол	TotalAntenna	TotalRadom	ThetaRadom	PhiRadom	TotalReflaction	ThetaReflaction	PhiReflaction	TotalRadomeCombined	ThetaRadomeCombined	PhiRadomeCombined
104,000000208616	-17,3085271032497	-27,109245243846	-35,4096326272341	-27,8043275930729	-34,4559369111278	-46,1636801071702	-34,7593919837341	-24,1250054687006	-34,080458604421	-24,5875583497688
104,100000210106	-17,2948279794241	-26,6973170021656	-35,4691406435386	-27,315542013012	-34,5110696495641	-46,1122820897393	-34,8223369369405	-23,8361183888871	-34,1235227785993	-24,2629026010701
104,200000211596	-17,2922899372287	-26,3111695724242	-35,519052986934	-26,8663843241655	-34,5641648600668	-46,0583859315339	-34,883488111408	-23,5641599153838	-34,1580132538594	-23,9604974056496
104,300000213087	-17,3006582991157	-25,9497100472821	-35,5599728240702	-26,4528295851446	-34,6150157406582	-46,0023800455536	-34,9426008755305	-23,3089760380518	-34,1846939480064	-23,6793136535653
104,400000214577	-17,3197138797659	-25,6117437908791	-35,5925874442597	-26,0714524046928	-34,663425584843	-45,944641531743	-34,9994377562184	-23,0702797648906	-34,2043847327976	-23,4183451689981
104,500000216067	-17,3492705148604	-25,2960574748206	-35,6176439451645	-25,7193272742927	-34,7092101167026	-45,8855350223697	-35,0537709962522	-22,8477025721908	-34,2179383887899	-23,1766325298634
104,600000217557	-17,3891730093933	-25,0014712076813	-35,6359370741747	-25,3939478176509	-34,7521997893046	-45,8254118737868	-35,1053851556471	-22,6408326974607	-34,226227835123	-22,9532775579689
104,700000219047	-17,4392954575576	-24,7268602536721	-35,6482929034167	-25,0931518105523	-34,7922419893885	-45,7646096406809	-35,1540796998009	-22,4492357962783	-34,230131580603	-22,7474441713552
104,800000220537	-17,4995398960893	-24,4711752548582	-35,6555523995345	-24,8150719258084	-34,8292030897169	-45,7034517717036	-35,1996715122833	-22,2724767827789	-34,2305183782265	-22,5583649281501
104,900000222027	-17,5698352612996	-24,2334455003282	-35,6585526147319	-24,558087410871	-34,8629702912867	-45,6422474701879	-35,2419972673878	-22,1101297654323	-34,2282343680892	-22,3853381147963
105,000000223517	-17,6501366272125	-24,0127811579231	-35,6581245239208	-24,3207872202155	-34,8934532009172	-45,581291669774	-35,2809155973931	-21,9617869072935	-34,2241007239791	-22,2277259056988
105,100000225008	-17,7404247085711	-23,808367418893	-35,6550718799641	-24,1019360274205	-34,9205850956273	-45,520865081617	-35,3163089921492	-21,827060308884	-34,2188977289737	-22,084948327428
105,200000226498	-17,840705618224	-23,6194693516523	-35,6501711530837	-23,900457359095	-34,9443238335139	-45,4612342769613	-35,3480853741939	-21,7055922876184	-34,2133684397276	-21,9564867214544
105,300000227988	-17,9510108737696	-23,4454158888827	-35,6441613252158	-23,7154005365338	-34,9646523812408	-45,4026517758573	-35,3761793010334	-21,5970476707542	-34,2082086538734	-21,8418704641353
105,400000229478	-18,0713976535227	-23,2856030254263	-35,6377383541678	-23,5459318153032	-34,9815789402589	-45,3453561194047	-35,4005527571672	-21,5011212067207	-34,2040675886091	-21,7406802485969
105,500000230968	-18,2019493070511	-23,1394876713437	-35,6315560618822	-23,3913180678994	-34,9951366669061	-45,2895719089511	-35,4211955114193	-21,4175365782458	-34,201549295045	-21,6525433590603
105,600000232458	-18,3427761309062	-23,00658055495	-35,6262197760972	-23,2509121878851	-35,0053829948873	-45,2355098010407	-35,4381250294793	-21,3460442827002	-34,2012074350349	-21,5771288775583
105,700000233948	-18,4940164259306	-22,8864451094847	-35,6222934820665	-23,1241457203002	-35,0123985816024	-45,1833664515661	-35,4513859464973	-21,2864237019791	-34,2035556775704	-21,5141470333131
105,800000235438	-18,6558378588823	-22,7786915221648	-35,620282276762	-23,0105190757121	-35,0162859116829	-45,133324406508	-35,4610491192764	-21,2384811658597	-34,2090514250742	-21,4633462516066
105,900000236928	-18,8284391583347	-22,6829756956694	-35,6206528105788	-22,9095957458259	-35,0171676013176	-45,0855519399168	-35,4672102912684	-21,2020511055595	-34,2181170233239	-21,4245117929859
106,000000238419	-19,0120521831746	-22,5989908631188	-35,6238281250588	-22,8209910351959	-35,0151844550132	-45,0402028424331	-35,4699884154611	-21,1769907879516	-34,2311350038133	-21,3974593582342
106,100000239909	-19,2069444119213	-22,5264682437237	-35,6301884663895	-22,7443705625019	-35,0104933320312	-44,9974161657706	-35,4695236897774	-21,1631835236619	-34,2484470874666	-21,3820376344249
106,200000241399	-19,4134219129716	-22,4651775545778	-35,6400679807823	-22,6794492497835	-35,0032648827222	-44,9573159302536	-35,4659753663592	-21,160540958607	-34,2703586465093	-21,3781297705388
106,300000242889	-19,6318328703565	-22,4149235980122	-35,6537652579979	-22,62598582608	-34,9936812153661	-44,9200108038225	-35,4595193998986	-21,1689992765468	-34,2971420178537	-21,3856486692202
106,400000244379	-19,862571757425	-22,375540873684	-35,6715534351592	-22,5837756167753	-34,9819335520925	-44,8855937619757	-35,4503460009824	-21,1885186002059	-34,3290492157455	-21,4045352947202
106,500000245869	-20,1060842730791	-22,3468856995388	-35,6936673092083	-22,5526421000585	-34,9682199283232	-44,8541417389768	-35,4386571584421	-21,2190755364751	-34,3662938794186	-21,4347514496637
106,600000247359	-20,3628731831029	-22,3288546408958	-35,7203158928043	-22,5324549494058	-34,952742984302	-44,8257152814004	-35,4246641902586	-21,2606811287168	-34,4090700483982	-21,4762974504298
106,700000248849	-20,6335052445601	-22,3213615467392	-35,7516812551516	-22,5231054826237	-34,935707890143	-44,8003582157692	-35,4085853761411	-21,3133619619348	-34,4575481358859	-21,5291923146631
106,80000025034	-20,9186194366053	-22,3243432651272	-35,7878969074665	-22,524513273093	-34,9173204378477	-44,7780973426964	-35,3906437169731	-21,377164445757	-34,5118562846783	-21,5934791135626
106,90000025183	-21,2189367797016	-22,3377698346979	-35,8290764049574	-22,5366351197215	-34,8977853253847	-44,7589421705966	-35,3710648574486	-21,4521683424802	-34,5721075071841	-21,6692377698324
107,00000025332	-21,535272101753	-22,3616364572854	-35,8753310789832	-22,5594555755022	-34,8773046495632	-44,742884702708	-35,3500751989126	-21,5384764351978	-34,6384085992201	-21,756573753733
107,10000025481	-21,8685482104724	-22,3959680179542	-35,9267540482108	-22,592992265869	-34,8560766164067	-44,7298992918239	-35,3279002201488	-21,6362192355294	-34,7108493539431	-21,8556236372225
107,2000002563	-22,2198130655296	-22,4408164309431	-35,9834066739194	-22,6372936082048	-34,8342944703075	-44,7199425777741	-35,3047630150104	-21,7455556785021	-34,7894937527018	-21,9665563950782
107,30000025779	-22,5902607246799	-22,4962316159029	-36,0453164136871	-22,6924084633999	-34,8121456366005	-44,712953523245	-35,2808830476827	-21,8666529092591	-34,8743774181649	-22,0895524485678
107,40000025928	-22,9812570841288	-22,5623250819595	-36,1125038066867	-22,7584513888672	-34,7898110664715	-44,7088535639368	-35,2564751192161	-21,9997362271522	-34,9655344362231	-22,2248550510626
107,50000026077	-23,3943717727714	-22,6391996290001	-36,1849433615904	-22,8355309197504	-34,7674647683655	-44,7075468892354	-35,2317485329236	-22,1450316094371	-35,0629428264956	-22,3727129948117
107,60000026226	-23,831418034526	-22,7269816063451	-36,2626136141924	-22,9237810773439	-34,7452735062976	-44,7089208694138	-35,2069064413535	-22,3027856138122	-35,1665855546216	-22,5333987006503
107,700000263751	-24,2945031065707	-22,8258382004315	-36,3455440704698	-23,0233773801716	-34,7233966426813	-44,7128466447949	-35,1821453538386	-22,4732851181051	-35,2764663664977	-22,7072285470264
107,800000265241	-24,7860925730454	-22,9359951124708	-36,4337627142434	-23,1345579015236	-34,701986101401	-44,7191798911537	-35,1576547810387	-22,6568818569363	-35,3925978937247	-22,8945899128348
107,900000266731	-25,309093600939	-23,0577027347986	-36,5272160534687	-23,2575918294558	-34,6811864258144	-44,7277617738125	-35,1336169913476	-22,8539678387724	-35,5149466213538	-23,0959190673204
108,000000268221	-25,8669641026228	-23,1911675422418	-36,6256677745774	-23,3927127981075	-34,6611349060804	-44,7384201002899	-35,1102068534363	-23,0649017651829	-35,643281559443	-23,3116332090198
108,100000269711	-26,463858142428	-23,3366570279648	-36,7291775150432	-23,5402065028832	-34,6419617505822	-44,7509706778941	-35,0875917394171	-23,2900757209354	-35,7775834574556	-23,5421785412627
108,200000271201	-27,1048230395476	-23,4945185744032	-36,8376471445017	-23,7004522890694	-34,6237902771709	-44,7652188782709	-35,0659314640297	-23,5299935017394	-35,9177710334346	-23,788130024974
108,300000272691	-27,7960718998708	-23,6651260271346	-36,9508944379655	-23,8738645441349	-34,6067371013952	-44,7809614055998	-35,045378236734	-23,7851980080328	-36,0636496088289	-24,0501199409312
108,400000274181	-28,5453690839036	-23,8489332392578	-37,0689323707544	-24,0609359498448	-34,5909123007333	-44,7979882589341	-35,0260766055401	-24,056304123584	-36,2152237011271	-24,3288556787675
108,500000275671	-29,3625898618661	-24,0464439301988	-37,1917909542615	-24,2622151431658	-34,5764195360278	-44,8160848722215	-35,0081633737018	-24,3439560920268	-36,3724725446418	-24,6250902047677
108,600000277162	-30,2605581523791	-24,2581708339979	-37,3190370897589	-24,4782896363607	-34,5633561137688	-44,835034408001	-34,9917674729421	-24,6488843564435	-36,5350216183019	-24,9397086328588
108,700000278652	-31,2563466042795	-24,4846203377395	-37,4505871772057	-24,7097301902743	-34,5518129755167	-44,8546201729401	-34,9770097796057	-24,9717484172996	-36,7027428861206	-25,273525567107
108,800000280142	-32,3733836092587	-24,7261699754823	-37,5859081318267	-24,9570046840679	-34,5418746035397	-44,8746281156023	-34,9640028629411	-25,3130737020967	-36,875049911685	-25,6272705503099
108,900000281632	-33,6450545223742	-24,9832987687964	-37,7249437258257	-25,2206735044198	-34,5336188346264	-44,894849359523	-34,9528506575843	-25,6733995568872	-37,0516783995956	-26,0016973135387
109,000000283122	-35,1212820395624	-25,256710760982	-37,8677152215647	-25,5015426315513	-34,5271165769533	-44,9150827183193	-34,9436480551647	-26,0534222379989	-37,2324362550927	-26,3977611513479
109,100000284612	-36,8816406859459	-25,5471170635776	-38,013639673279	-25,8004773134349	-34,5224314278334	-44,935137134612	-34,936480412783	-26,4538524140153	-37,4168226154151	-26,8165075869564
109,200000286102	-39,0647681257799	-25,8549707347882	-38,1623575086444	-26,1180790886799	-34,5196191930873	-44,9548339814945	-34,9314229788764	-26,8749196184212	-37,604149623371	-27,2585395150009
109,300000287592	-41,9466899154897	-26,1810850060571	-38,313962359058	-26,4553286714337	-34,5187273116636	-44,9740091645302	-34,9285402396944	-27,3169905189153	-37,7942631603122	-27,7246333140856
109,400000289083	-46,2171046584338	-26,526409804231	-38,4678429555903	-26,813430352337	-34,5197941919593	-44,9925149641036	-34,9278851922542	-27,7804541556931	-37,9867283669522	-28,215702967067
109,500000290573	-54,7621984418518	-26,891859935566	-38,6243140791583	-27,1935320692126	-34,5228484690544	-45,0102215625564	-34,9294985522339	-28,2650700447977	-38,1816047158795	-28,7320186741831
109,600000292063	-58,5072511097534	-27,2778406688328	-38,7823266064876	-27,5963817319774	-34,5279081947698	-45,0270182079108	-34,9334079078194	-28,7695691070372	-38,3774861458807	-29,2729768468208
109,700000293553	-47,6326209881104	-27,6856508819881	-38,9429749047997	-28,0235906771205	-34,5349799750882	-45,0428139759019	-34,9396268330524	-29,2927010286169	-38,575422351637	-29,8378090002606
109,800000295043	-43,0145708313333	-28,1152916560195	-39,1047415845224	-28,475648332927	-34,5440580720419	-45,0575381041706	-34,9481539767561	-29,8308532961146	-38,7735640802565	-30,423518676139
109,900000296533	-40,0623501508542	-28,5676554232687	-39,268052595568	-28,953947725325	-34,5551234896739	-45,0711398862291	-34,95897214566	-30,3797037337583	-38,972638437912	-31,025957217713
110,000000298023	-37,9011286072873	-29,0415273869506	-39,4311113598646	-29,4578960477663	-34,5681430661083	-45,0835881275675	-34,972047402896	-30,930539466571	-39,1702777233259	-31,6362353641446
110,100000299513	-36,2045386840893	-29,536366026101	-39,5944282508891	-29,9875372304666	-34,5830685961156	-45,0948701812485	-34,9873282055976	-31,4726876619653	-39,3666674126435	-32,2423519979596
110,200000301003	-34,8145984522635	-30,0502842654491	-39,7570866558934	-30,541692977518	-34,5998360107869	-45,1049905947879	-35,0047446078654	-31,9914015468374	-39,5609003872216	-32,8268876590198
110,300000302494	-33,6427082290373	-30,5799513175167	-39,919629495689	-31,117498591935	-34,6183646429995	-45,1139694133022	-35,0242075578156	-32,467451942703	-39,7526959361912	-33,3657050643653
110,400000303984	-32,6341663781619	-31,1186948363487	-40,0792892095237	-31,7087515062341	-34,6385566091814	-45,1218401951955	-35,0456083197105	-32,8782405223027	-39,9395960834058	-33,8296099899121
110,500000305474	-31,7528191404188	-31,6585721588967	-40,2366975650205	-32,3072064601089	-34,6602963393673	-45,1286478055666	-35,0688180541673	-33,1998876882938	-40,1216784382702	-34,1861323669641
110,600000306964	-30,9735225302256	-32,1879528977534	-40,3907056132102	-32,9002073209216	-34,6834502885452	-45,1344460587019	-35,0936875909934	-33,4123026136083	-40,2982547368403	-34,4077316555645
110,700000308454	-30,2780831964273	-32,6901123888171	-40,5402947189229	-33,4683202245124	-34,7078668626579	-45,139295284356	-35,120047430097	-33,5015992634788	-40,4682953913842	-34,4764694617596
110,800000309944	-29,6529133301636	-33,1442383219926	-40,6859849257069	-33,985634339589	-34,7333765921563	-45,1432598930052	-35,1477080059528	-33,4639273100514	-40,6322524671502	-34,3894959543533
110,900000311434	-29,0875983262714	-33,5242863397405	-40,8272046974167	-34,4184884941749	-34,7597925844809	-45,1464060130793	-35,1764602499796	-33,3070749128011	-40,7892573254173	-34,1613111856648
111,000000312924	-28,5739815136361	-33,8047183145383	-40,9634788703572	-34,7325619686956	-34,7869112840451	-45,1487992686123	-35,206076482644	-33,0493373026959	-40,9393996577257	-33,8197616145157
111,100000314415	-28,1055569755312	-33,9630801780349	-41,0948475729768	-34,8973779230449	-34,8145135640082	-45,1505027591467	-35,2363116628668	-32,7125772969088	-41,0820617231615	-33,3957777853978
111,200000315905	-27,6770538311454	-33,9869128945344	-41,2196172005534	-34,8973286048296	-34,8423661681349	-45,1515752955222	-35,2669050161144	-32,3213843476317	-41,2181022301118	-32,9208156373289
111,300000317395	-27,2841438160663	-33,8746955969174	-41,3373975669756	-34,7331779762459	-34,8702235132374	-45,1520699357217	-35,2975820542379	-31,8954650164864	-41,345699686817	-32,4186528710737
111,400000318885	-26,9232307323136	-33,6393490428083	-41,4485869859769	-34,4256375922809	-34,8978298530141	-45,152032854684	-35,3280569895818	-31,4529051403101	-41,466000842099	-31,9090274025253
111,500000320375	-26,5912957222704	-33,301626295339	-41,5536080817169	-34,0051655287083	-34,9249217926288	-45,1515025712051	-35,3580355331855	-31,006361011486	-41,5795892216379	-31,404674449849
111,600000321865	-26,2857815038341	-32,8874596385648	-41,6522370076899	-33,5067636107023	-34,9512311303169	-45,150509544079	-35,3872180522726	-30,5654144707418	-41,6865406640643	-30,9145646333706
111,700000323355	-26,0045043637323	-32,4222603389414	-41,7418060563745	-32,962467258883	-34,9764879880809	-45,1490761386931	-35,415303046116	-30,1371211852566	-41,7857006915949	-30,4448894978739
111,800000324845	-25,7455862937026	-31,9285363269706	-41,8235317239131	-32,3979366852712	-35,0004241787077	-45,1472169546164	-35,4419908824428	-29,7262605273716	-41,8784851941849	-29,9992460573188
111,900000326335	-25,5074019861986	-31,4228160555058	-41,8976079545049	-31,8307030558933	-35,0227767416831	-45,1449394944776	-35,4669877197079	-29,33479963556	-41,9657725336312	-29,5784762693113
112,000000327826	-25,2885369563026	-30,9178254711659	-41,9644035267132	-31,2732748549768	-35,0432915669917	-45,1422451448042	-35,4900095248697	-28,9644648768239	-42,0487175496006	-29,1833712412277
112,100000329316	-25,0877541077532	-30,4223116750825	-42,0239682476979	-30,7335459639645	-35,0617270143026	-45,1391304306384	-35,5107860829923	-28,6159422540866	-42,1267415174697	-28,81389635133
112,200000330806	-24,9039667870497	-29,9418506532865	-42,0738543820118	-30,2161512705154	-35,0778574266664	-45,1355884978778	-35,5290648852647	-28,2897694119145	-42,1991602213625	-28,4699987694242
112,300000332296	-24,736216879454	-29,4810717216684	-42,1169258841785	-29,7244668125119	-35,0914764335596	-45,1316107705681	-35,5446147770625	-27,9859520713916	-42,2688271229777	-28,1510437724953
112,400000333786	-24,5836568641995	-29,0413054284198	-42,1544486642846	-29,2587234491391	-35,1023999386936	-45,1271887250483	-35,5572292483966	-27,7034371567439	-42,3388564136678	-27,8554288334158
112,500000335276	-24,4455350090073	-28,6237988639658	-42,1839153357178	-28,8194666459192	-35,1104686939345	-45,1223157191071	-35,5667292560877	-27,4421089591443	-42,4062406834743	-27,5828396014798
112,600000336766	-24,3211830764292	-28,2286837978096	-42,2068436710261	-28,4060231506633	-35,1155503721177	-45,1169888123674	-35,5729654804354	-27,201087105702	-42,4725775986443	-27,3320557211535
112,700000338256	-24,2100060571305	-27,8556114162885	-42,2240471956243	-28,0174217032848	-35,117541068158	-45,1112105141275	-35,5758199386141	-26,9797962095853	-42,5388045261305	-27,1022555909638
112,800000339746	-24,1114735520582	-27,5046848495884	-42,2362562291481	-27,6532908292814	-35,1163661789455	-45,1049903969749	-35,5752069016365	-26,7775749804719	-42,6038748637176	-26,8926269941004
112,900000341237	-24,0251125063165	-27,1750337311907	-42,244934203949	-27,3123243014842	-35,1119806369234	-45,0983465186703	-35,571073090075	-26,5938882272278	-42,6725593722172	-26,7023632269353
113,000000342727	-23,950501059391	-26,8655566923415	-42,2511687090468	-26,9930782431469	-35,1043684985279	-45,091306601017	-35,5633971540631	-26,4275776642112	-42,745746059512	-26,5301633245127
113,100000344217	-23,8872633240561	-26,5766700956758	-42,2551350137302	-26,69576104579	-35,0935419151832	-45,0839089225121	-35,552188473436	-26,2791328277521	-42,8227976513529	-26,3764692910798
113,200000345707	-23,8350649434133	-26,3071415229217	-42,2555847326103	-26,4189613941513	-35,0795395396044	-45,0762028912305	-35,5374853422108	-26,147874342348	-42,9032580262443	-26,2405296865198
113,300000347197	-23,7936093046419	-26,0560432617748	-42,2566419234741	-26,1614784405504	-35,0624244422082	-45,0682492752614	-35,5193526261239	-26,0327525277877	-42,9892766279551	-26,121171476758
113,400000348687	-23,762634311091	-25,8233092439555	-42,2559722238193	-25,9231948063769	-35,0422816301429	-45,0601200796261	-35,4978790011276	-25,9340548189999	-43,0801153077702	-26,0186609236255
113,500000350177	-23,7419096327416	-25,6075696727997	-42,2550618604574	-25,7025813568673	-35,0192152738917	-45,0518980704627	-35,4731738935868	-25,8506152065259	-43,1765968121634	-25,9317555518155
113,600000351667	-23,731234369863	-25,4082133079322	-42,2545331200144	-25,4989285358994	-34,9933457530457	-45,0436759588425	-35,4453642488774	-25,7821231135491	-43,2816157428403	-25,8600569241549
113,700000353158	-23,730435076706	-25,2245041986707	-42,2555126016788	-25,3114044916259	-34,9648066336181	-45,0355552673989	-35,414591254224	-25,7280028798486	-43,3947732924981	-25,8029664143777
113,800000354648	-23,7393641019188	-25,055666442831	-42,2591494806083	-25,1391504955167	-34,9337416844951	-45,0276449125442	-35,3810071344147	-25,6875813239459	-43,5167670777805	-25,7597701832236
113,900000356138	-23,7578982105243	-24,9020095372144	-42,263782889399	-24,9824777161056	-34,9003020309736	-45,0200595430956	-35,3447721264029	-25,6614726241638	-43,6443436859329	-25,7311313434923
114,000000357628	-23,7859374591307	-24,7630193615632	-42,2711188733604	-24,8407974853179	-34,8646435297319	-45,0129176823661	-35,3060517219153	-25,6494329689299	-43,7836181048273	-25,7166879113501
114,100000359118	-23,8234043018523	-24,6379941913253	-42,2796820348073	-24,7133957196537	-34,8269244330748	-45,006339725075	-35,2650142473299	-25,6507711015443	-43,9317756569275	-25,7157735814869
114,200000360608	-23,8702429094323	-24,5277209030159	-42,29369867651	-24,6009770704312	-34,7873033919999	-45,0004458427957	-35,2218288286039	-25,6663946040379	-44,0909462694574	-25,7292683067495
114,300000362098	-23,9264186884773	-24,4306123055052	-42,3105345316791	-24,5019558003816	-34,7459378286267	-44,9953538521679	-35,1766637671729	-25,695089480452	-44,2583723855875	-25,7559725609825
114,400000363588	-23,9919179916923	-24,3467484788649	-42,331410739219	-24,4163782426648	-34,702982689767	-44,9911770989413	-35,1296853316248	-25,7369675586665	-44,4381347251555	-25,7959350474445
114,500000365078	-24,0667480136844	-24,2758427769188	-42,3586119393159	-24,3439049892055	-34,6585895757503	-44,9880224083443	-35,0810569504888	-25,7916753040085	-44,6307899923047	-25,8487870318671
114,600000366569	-24,1509368704082	-24,2176298617636	-42,3910157915434	-24,284275810445	-34,6129062227013	-44,9859881485411	-35,0309387744148	-25,8592618224182	-44,836667852595	-25,9145721575583
114,700000368059	-24,2445338637682	-24,1720738402109	-42,4267172813309	-24,237475071549	-34,566076302812	-44,9851624493591	-34,9794875618379	-25,9398899504774	-45,052643830378	-25,9934926052442
114,800000369549	-24,3476099363813	-24,138909128533	-42,4681169738801	-24,2031887847551	-34,5182394961069	-44,9856216133063	-34,9268568312815	-26,0332688666999	-45,2808616153479	-26,0852230059118
114,900000371039	-24,4602583251606	-24,1186075749507	-42,5132290676225	-24,181919264132	-34,4695317789584	-44,9874287503809	-34,8731972158774	-26,1399643632185	-45,5256252619652	-26,1902833329772
115,000000372529	-24,5825954263135	-24,1100928519164	-42,5656964308798	-24,1725153782615	-34,4200858692651	-44,9906326625167	-34,8186569515047	-26,2589921763693	-45,786786481993	-26,3076818755368
115,100000374019	-24,7147618887093	-24,1133668137233	-42,6229932713718	-24,1750121586408	-34,370031765702	-44,9952669978285	-34,7633824290147	-26,3902884519536	-46,0623400719371	-26,4373787606301
115,200000375509	-24,8569239575029	-24,1284386215358	-42,6859427186568	-24,1894033398748	-34,3194973186887	-45,0013496892266	-34,7075187431233	-26,5337992093987	-46,3561485742083	-26,5792793077577
115,300000376999	-25,0092750956073	-24,1559316194169	-42,7552548472543	-24,216308032987	-34,2686087734644	-45,0088826864727	-34,6512101753579	-26,6903638663175	-46,6643757898906	-26,7342752211291
115,400000378489	-25,1720379172982	-24,1956743841149	-42,8315142952709	-24,2555417638658	-34,2174912306474	-45,0178519853802	-34,5946005555703	-26,8599738123187	-46,9918969580671	-26,9023095433864
115,50000037998	-25,3454664762204	-24,2473327423945	-42,9145745864062	-24,3067658437117	-34,1662689765413	-45,028227952558	-34,5378334554981	-27,0421408782584	-47,3411147493117	-27,082871577654
115,60000038147	-25,5298489596834	-24,3113444060215	-43,0063936629089	-24,3703955885835	-34,1150656438563	-45,0399659388408	-34,4810521781996	-27,2373530425046	-47,7118244402756	-27,276463348993
115,70000038296	-25,7255108528673	-24,3872817904791	-43,1025131357075	-24,446057332052	-34,0640041730178	-45,0530071692911	-34,4243995183632	-27,4451469651253	-48,1037552241285	-27,4826266665726
115,80000038445	-25,9328186509916	-24,4756740420894	-43,2023772402249	-24,5342934822911	-34,0132065544091	-45,0672798923737	-34,3680172800228	-27,6663061123395	-48,516868908717	-27,7021586105953
115,90000038594	-26,1521842154227	-24,5758613094611	-43,313014247182	-24,6343389198212	-33,9627933423165	-45,0827007656103	-34,312045549587	-27,8995047023604	-48,9525845906123	-27,9337172825618
116,00000038743	-26,3840698921335	-24,6891688983281	-43,4271811269799	-24,7476348612839	-33,9128829415927	-45,0991764497638	-34,2566217329008	-28,1468262832809	-49,409020802114	-28,1794244930718
116,10000038892	-26,6289945392515	-24,8153822896338	-43,5500880250343	-24,873893083813	-33,8635906777847	-45,1166053784749	-34,2018793749219	-28,4079315670932	-49,8971515373019	-28,438863566723
116,20000039041	-26,8875406464919	-24,9544971460245	-43,6771306946706	-25,0131719154905	-33,8150276703522	-45,1348796654341	-34,1479467892432	-28,6826178099347	-50,4116277853723	-28,7118826215412
116,300000391901	-27,1603627755487	-25,1066602879672	-43,8134357503815	-25,1655511594638	-33,7672995364071	-45,153887106806	-34,0949455319253	-28,9709831174209	-50,9576086953285	-28,9985571144141
116,400000393391	-27,448197610454	-25,2721286160953	-43,9552655435888	-25,3313431041546	-33,7205049589608	-45,1735132329644	-34,0429887598277	-29,2733268886077	-51,5358706411078	-29,2991984638642
116,500000394881	-27,7518759852275	-25,4509659316854	-44,103749209971	-25,510598594818	-33,6747341588791	-45,1936433608956	-33,992179517824	-29,5896000249757	-52,1512035505954	-29,6137452167415
116,600000396371	-28,0723373594735	-25,6435803889155	-44,2584361386391	-25,703739752358	-33,6300673136035	-45,2141645971487	-33,9426090020282	-29,9202917111084	-52,7921582609903	-29,9427678121962
116,700000397861	-28,4106473503267	-25,8494269866006	-44,4234472768888	-25,910158671194	-33,5865729682274	-45,2349677411653	-33,8943548475446	-30,2643888585358	-53,4750918467585	-30,2851739937822
116,800000399351	-28,7680191147822	-26,069314479585	-44,5943671693045	-26,1307396942867	-33,544306485815	-45,2559490404213	-33,8474794894575	-30,6232213664213	-54,2017058902156	-30,6423150708053
116,900000400841	-29,1458396295951	-26,303300838503	-44,7713661044862	-26,3655432179487	-33,5033085840158	-45,2770117521561	-33,8020286449454	-30,9968065316566	-54,9636634745424	-31,0142635945986
117,000000402331	-29,5457022655466	-26,5512396680912	-44,9546541948478	-26,6144223655776	-33,46360400419	-45,2980674715733	-33,758029962711	-31,3848472677235	-55,7506166596474	-31,4007694737493
117,100000403821	-29,9694475424272	-26,8131349144459	-45,1480756617708	-26,8773291445222	-33,4252003575285	-45,319037193214	-33,7154918834887	-31,7879012511328	-56,5607830093402	-31,8023963335159
117,200000405312	-30,4192146469396	-27,0888842210162	-45,3431773964141	-27,1542907672065	-33,3880871901117	-45,3398520805083	-33,6744027523138	-32,2057752720163	-57,3690033385691	-32,2190224598926
117,300000406802	-30,8975073011631	-27,3784773672628	-45,546831288544	-27,4452011774657	-33,352235305564	-45,3604539280338	-33,6347302195721	-32,6392621527533	-58,1606715038945	-32,6514591544306
117,400000408292	-31,4072790484113	-27,6818874238349	-45,7522501811121	-27,7501458842591	-33,3175963799479	-45,3807953113447	-33,5964209635617	-33,0893583359857	-58,8913841242459	-33,1007911528784
117,500000409782	-31,9520452431816	-27,9979529907569	-45,9659748917122	-28,0678522213222	-33,28410289877	-45,4008394299498	-33,5594007623566	-33,5555994015387	-59,5114723555535	-33,56663379889
117,600000411272	-32,536032437744	-28,3258542040527	-46,1852104974536	-28,3975391561598	-33,2516684404034	-45,4205596595909	-33,5235749370602	-34,0383327870423	-59,9671789529547	-34,0494361553216
117,700000412762	-33,1643812139165	-28,6645494117054	-46,4089306187541	-28,7381738871953	-33,2201883237863	-45,4399388399413	-33,4888291819616	-34,5388754214451	-60,1911180909198	-34,5507099684061
117,800000414252	-33,8434271684347	-29,0123513397167	-46,6339632283499	-29,0881052952167	-33,1895406308698	-45,4589683327219	-33,4550307895572	-35,0578017992371	-60,1811651388629	-35,0711713336229
117,900000415742	-34,5810992098178	-29,3672249493759	-46,862432510512	-29,4452363882691	-33,159587605909	-45,4776468926258	-33,4220302697845	-35,596745352758	-59,9622746356141	-35,6126684407174
118,000000417233	-35,3874993185599	-29,7258134238169	-47,0985436084586	-29,8060769598725	-33,1301774243143	-45,4959793990379	-33,3896633531234	-36,1564164477178	-59,5710204144378	-36,1762460963927
118,100000418723	-36,2757729941317	-30,0849670687895	-47,3380930330154	-30,1674932002466	-33,1011463134946	-45,5139755001199	-33,3577533565148	-36,7372089306654	-59,0654208158862	-36,7626911124107
118,200000420213	-37,2634649516935	-30,439216370702	-47,5811333199648	-30,5239040278347	-33,0723209970741	-45,531648222311	-33,3261138795084	-37,3406912603963	-58,4980040621571	-37,3740893685201
118,300000421703	-38,3747258571317	-30,7821749936451	-47,832494382463	-30,8686858749221	-33,0435214223684	-45,5490125976603	-33,294551786004	-37,9663294714818	-57,8905996801531	-38,0107492497485
